User_name,Review title,Review Rating,Review date,Review_body
noloxtreme,Dragonball Disgrace,1/10,20 March 2009,"I agree with the people that say the movie was bad, cause it is, but its watchable.What I liked? I liked the fact that they changed the story a bit, to try to make it plausible, especially in the beginning. We have Goku, going to school, but the job was only half done, its never really realistic. They try to use ancient high school stereotypes, about the classical one-dimensional bully, wanting the cute girl at school. That was even done in smallville and spider-man 1. But there is never really any character development.What else did I like? Eh....Thats it. I think that they should've taken the Batman Begins(I hated Dark Knight by the way) route, by making dragon ball z more plausible. I watched a few seasons of the cartoon, I don't like the fact that it doesn't really fit into any specific genre. They have aliens and space ships, and magic and fantasy, and talking cats in the cartoon, I guess I'm glad they didn't have talking animals in this one, but as I said, they should've grounded the story a little bit more.Unbelievable characters. Bolma, or whoever, has a doctorate in physics and minored in weaponry, while she has a rich daddy? Really stupid premise, makes you really not care about any of the characters.Oozaru or whatever, was only on the screen for a whole minute and didn't add anything whatsoever to the story.Why do they pay people for such horrible work? If you really think about the final fight between Neo and Mr Smith in Revolutions, thats classic Dragon Ball Z, so, apparently this stuff can be done, The Matrix is a movie thats believable, and yet they have cool Dragon Ball Z type of fights, so even if they copied the Matrix or Batman Begins, they would've still created a much better movie.Suggestions. Keep the modern changes, Goku is a hip, high school kid. Take away the guns, decide whether Bulma is Laura Croft or Q from James Bond. Make it relevant. Character development. Cool Matrix fighting scenes. Startrek/Lord of the Ring costumed villains. Voila, Dragon Ball Z you can be proud of."
zardoz-13,"""Prepare To Eat Dirt!""",3/10,13 April 2009,"""Final Destination"" director James Wong juggles more balls than he can manage in ""Dragonball Evolution,"" an uninspired, apocalyptic, martial arts spectacle with Justin Chatwin, Emmy Rossum, Chow Yun-Fat, and Ernie Hudson intended for teenagers. Everything that can go wrong for Wong does in this half-baked, live-action makeover of Akira Toriyama's acclaimed Japanese manga series. Although ""Love and a Bullet"" scenarist Ben Ramsey and Wong treat the material with alarming reverence, this contrived epic amounts to little more than a predictable, paint-by-the-numbers, sci-fi fantasy. Neither the lackluster special effects—including some obvious CGI landscapes--nor the hero's hidden past are memorable bolster this hackneyed yarn. Reportedly, Asian ""Dragonball"" purists, where the film came out a year ago, have been clamoring about the movie's devastating departures from the source material.Indeed, the adolescent fan base that made the original ""Dragonball"" graphic novel series into a stunning sensation with sales of over 150 million volumes in 1984 are more likely to shun this shoddy saga than unsuspecting filmgoers like yours truly. I'll give any movie a shot, but ""Dragonball Evolution"" was a real stinker. Incredibly, Hong Kong ""Kung Fu Hustle"" star/director Stephen Chow produced this PG-rated, hyperbolic hokum in Mexico with 26-year old Justin Chatwin of ""The Invisible"" impersonating a high school student who gets tongue-tied around girls. Talking about masquerades, our hero's alien nemesis, Lord Piccolo, looks like a Halloween goblin who wants to destroy the Earth after having been locked up for 2000 years.Wong and Ramsey pack some pertinent exposition in their pre-titles prologue. They provide a brief montage about a loyal order of monks who imprisoned the diabolical Piccolo (James Marsters of TV's ""Buffy the Vampire Slayer"") and a sadistic god named Oozaru after an ancient battle. Naturally, nobody remembers this fateful clash of the titans. When the story resumes some 2,000 years later, it takes place on the 18th birthday of Goku (Justin Chatwin) during one of his daily martial-arts training rituals. Goku's aged but aggressive grandfather, Gohan (Randall Duk Kim of ""Memoirs of a Geisha""), never gives the orphan a break as he teaches him kung fu. At Gohan's quasi-ranch-temple-Karate dojo, they leap and lung at each other when they aren't teetering precariously on parallel lengths of tight rope. Gohan imparts wisdom to Goku that sounds suspiciously like something Obi-Wan Kenobi said to Luke Skywalker about the Force.Celebrating Goku's coming-of-age, Gohan gives the lad a glittering orb with four stars. He regales Goku with the history of the heirloom and its supernatural potential. This dragonball can fulfill grandiose wishes when united with six other dragonballs. Goku concerns himself more with his grandfather's advice about quelling the butterflies in his stomach when he tries to talk to girl rather than sparkling spheres. Gohan advises Goku simply to be himself. At high school when the bullies flatten his bike, we secretly want Goku to flatten them with his kung-fu. Our hero refuses to wield his fists of fury against them because Gohan wouldn't approve of such behavior. Meanwhile, Goku has been honing his ability to conjure up energy that enables him to move physical objects through the air. At Unitech High, he proves his ability to conjuring skills when he opens a jammed book locker for his soon-to-be sweetheart, Chi Chi (Jamie Chung of TV's ""Samurai Girl""), and she invites him to her party. About this time, the treacherous Lord Piccolo and his shape-sifting sidekick, Mai (Eriko Tamura of NBC-TV's ""Heroes""), embark on their quest to gather the seven dragonballs, eliminate Gohan, and rule the world. As he lays dying in Goku's arms, Gohan advises his grandson to seek the aid of Master Roshi (Chow Yun-Fat of ""The Killer"") to help him gather the seven balls before a solar eclipse takes place. ""Dragonball Evolution"" becomes a pilgrimage like ""The Wizard of Oz"" as other oddballs join Goku. While he is fumbling through the rubble of his grandfather's house, Goku comes face-t0-face with a well armed babe, Bulma (Emmy Rossum of ""Poseidon"") toting a big gun. Not only does she possess a Ph.D., but she also has designed a GPS tracking device to locate the dragonballs. Dressed in a black, skin-tight cat-suit, Bulma totes a ""Transformers"" type gadget that fits in the palm of her hand. When she hurls it to the ground, however, it turns into a motorcycle. Picking up Roshi, Bulma and Goku bike off into the desert and promptly crash into a huge pit. The fourth member of this unlikely quartet, Yamcha (Joon Park of ""Speed Racer""), hauls them out of the hole for a piece of the action. Roshi leads our heroes to visit another master, Sifu Norris (Ernie Hudson of ""Ghostbusters"" with white eyebrows), at a Tibetan-style monastery who assures Roshi that his plan to save the Earth has little chance of success.Chow steals the show with his unshaven, Hawaiian-shirt-wearing martial-arts mystic who is obsessed with bikini magazines. As Goku's grandfather, Randall Duk Kim resembles Mr. Miyagi from ""The Karate Kid"" franchise. Again, James Marsters looks like he got shanghaied while knocking on doors at Halloween. Wong and Russell keep our heroic quartet up to their eyeballs in havoc. Chi Chi encounters the shape-shifting Mai who tangles with her long enough in a kung fu tournament to slash her upper arm for a vial of blood so they can have a repeat match in a doppelgänger catfight. Eventually, our heroic entourage has to brave a steaming volcano to collect another dragonball (can we say ""Lord of the Rings"") and Goku waltzes across a lake of burning lava on the corpses of intergalactic werewolves.Typically, audiences are supposed to align themselves vicariously with the hero. The hint that this movie is going to be abysmal occurs in the first quarter hour when our protagonist's martial arts mentor warns him: ""Prepare to eat dirt."" ""Dragonball Evolution"" qualifies as a nothing but dirt."
omgheisretartedlol,Dragoncrap,1/10,25 April 2009,"Hehe.. *chuckle* I don't even know why I am writing this review. Perhaps the movie literally sucks ? Yes, you heard me sucks. Anyone who has seen the original Dragonball Z anime's probably are looking very hopefully to this movie. So did I. I went to the cinema with a few friends with loads of expectations. Didn't care if there were not-known actors. And i swear the first 52 seconds of the movie passed and I said: "" I want my money back"" But i didn't leave hoping of seeing a bit Dragonball ? No- this movie is so utterly crap I think it makes the writers of Dragonball Z cry. Extremely cheesy- acting, plot, story, this movie is 1hour 20min long what the f*ck ? It almost feels like they want this piece of misery as soon as possible. GOD THIS MOVIE IS SO SH*T. You already know what happens near the end. Everything deserves a -50/10. When the credits came I nearly shat myself. I went home sat in the sofa and watched the Original cartoons. Do yourself a favor and do the same.1/10 Abysmal."
mac_martino,Totally and utterly disgrace,1/10,14 April 2009,"To be honest, I did not expect anything from this movie especially after finding out it lasts less than 90 minutes. If you are to expect the story of the original dragonball series, having bulma find Goku at age 10 after the death of his grandpa. You will be astounded, this movie starts with Goku going to Highschool at age 18. Originally Goku never had any studies and had never seen other humans except for his ""grandpa"". More faults in the movie would seem that piccolo sent ouzarou to the earth. Which again is a huge mistake. If any of you expect to have the story told as it should do not go to this movie. I mean, I can understand that they are not able to put the full story into a movie, but I think the early DB series would give enough action to at least start at the beginning. the story about the Redribbon army would have done nicely. So I you are curious wait till the DVD comes out within a quarter of the year the price would be 5 dollars. of euro's whichever country you reside."
dbborroughs,Only worth seeing for a silly Chow Yun Fat,4/10,22 March 2009,"Big budget big screen adaption of the comic and cartoon show is the second live action one to come down the pike. The first version is was Dragonball The Magic Begins and came from Taiwan 20 years ago. In my review I said the best way to enjoy the film was drunk with friends. Things haven't gotten better since then, though the effects are better and the budget is bigger. Caucasian kid (Goku) raised by his Asian grandfather is not allowed to fight because he's too powerful. Piccolo come looking for the Dragonball that the grandfather gave to his grandson he destroys the house and kills the grandfather sending Goku off to find Rosi (Chow Yun Fat and the only reason to see this film) to finish his training and to help him find the 7 balls before the bad guys do. Weak action scenes and the mentality that ""this is a film for 'tweens"" (when it shouldn't have been) makes this a stupid film. Cliché and by rote this film is the sort of thing you could leave for half of it and come back and still know whats going on. Did the filmmakers really have that little trust in their audience? Yup (Then again director James Wong is primarily a writer and producer with only the Final Destination films in the positive part of his directorial resume). Whats worse is that the film isn't so much bad as a complete waste. Its unnecessary in that the only reason it exists is to get a little bit more money from the Dragonball fans (because they are the only one who are going to go) a market that the film won't increase. The only reason to see the film is Chow Yun Fat as Master Rosi. He's very funny and a joy to watch. I can sort of understand why he agreed to do this film since it allowed him to be really wacky, something his other films really haven't allowed him to do. I'd take a pass on theaters and wait for cable, since lord knows it'll end up in heavy rotation there. (What would my review of this film be ala the first versions get drunk comment? How about You know how Western filmmakers mess with Eastern subjects ala Forbidden Kingdom? This is worse.)"
elegantmystery,What the freak,1/10,19 March 2009,Honestly.. I first started watching the movie i was confused?? how old is he whats going on? i watched the series of dragon ball yet was expecting some of this to be different.. this was god awful different. it was random scene after random scene.. i mean they just through characters in left and right things happened so quick my mind almost blew up because i didn't know what was going on.. i would think other people would be mind blown if they hadn't known what was suppose to be happening. i was waiting with great expectation and when i saw this.. it made me wanna vomit. All i kept thinking was.. i could make it better.. and i have no experience at all other than being a viewer.. i hope this gets redone.. for how short this was.. it could have been turned into a long 2.5hour movie with great beginning mid and end.. but god damn my eyes are bleeding.. i don't even know what to say anymore.
joseignacioyootube,The sin convinced Zamasu to end humanity.,1/10,8 May 2023,"What in the world is this blasphemy not against anime or entertainment but to life in general? This is a crime against the people.If you are a fan of the series, STAY AWAY from this disrespect to the original content. This was pretty much made by people knew NOTHING about the anime, let alone the manga. (Ok they knew the names, that's it) and to make things worse, even if we don't care about how embraces Dragon Ball, is still a boring and ridiculous nonsense. Sorry for using too many adjectives but this movie is so forgettable I barely remember anything about it.To summarize, DO NOT WATCH, and not exceptions, I can ensure you, you'll have a better life without watching this attempt of a movie. Lucky I can't give a 0/10, because it absolutely deserves such horrendous rating.
                
                    2 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
bandhoot,what a disappointed movie!,1/10,17 March 2009,"I have to say: the director shattered most of our DB fans memory if I'd only wish to see some hot scenes, it's also make me down completely, what a shabby CG & effect! that's the worst I've seen this year, didn't 20th FOX lack of money of making that a little shinning? Even if the director don't know how to transfer the story into movie, he would have to make it looks GOOD at least. I have no idea what's the movie about, even the characters named with the names I'm familiar with when I was a Child, even my little brother who came with me to Theater really angry with it ""what a piece of ****"" he said when we came out, we're even glad when we can finally out (actually the movie is quite short 80 minutes seems)I suggest when Hollywood director wish to make Chinese or Japanese story, they need really really think it over before they destroy it, KONGFU Panda is awesome, but DB is awful, that's what I should say, I don't know if Americans like the movie, maybe they look it different way as I am, that's quite normal, cause Oriental people are really have different eyes looking at things, I just assuming, when American director(James Wang,maybe he's not American), try their best to make it looks like Oriental way, it turn out to be it's more quite like American one."
angelocrus,uhmmm... I don't know what's a spoiler,2/10,11 April 2009,"Dragonball was a very entertaining and artistic show; it was one of the first and original animes in the world. The scenes were great and thought-through. The characters were the coolest bunch of characters introduced to the audience. The series was very long but was very exciting and nail-biting, every episode makes you want more cliffhangers were really cliffhangers, no anticlimaxes anticlimaxes were long, even though predictable at times were twisted in such a way you never thought it could happen but they were so good you can't hate it. It goes round and round, around the bushes- along the field, to the trees then back to the bushes but that's what you wanted, you do not want the series to end in such short and hurried scenes/plot.The distinct personalities of the characters, the way they were presented in the series were seriously and squintedly splattered. Each character had his/her own idiosyncrasy; viewers chose the characters that mostly infected them- go along with the story, make their own scenes and stories inside their own heads and fantasize themselves over the morals the show taught them.It was about friendship, brotherly love mostly although there were some adolescent-stuff, fun and really funny, corny but what do you expect?- still was cool, family love, ambition, greed, 'the bad never wins' or fairy tale and heroism etc, etc. The connection between viewers and the imageries were so strong, like in sports, the dads scream at the TV, win with the players and lose with them. Its what its all about, if the show touches the heart and mind and the kid inside the heart of audiences, Dragonball anime did.Goku was the ultimate hero, he was strong, ultramale machismo looks but was kind and soft to those he loved, sacrifices all he'd had for those around him- even those he didn't know, saved the world with his life, died for Earth- but he somehow went back to Earth many times as an angel, etc, died for humans- even if he wasn't human I mean to say, he was The HERO, that's it. I myself liked to go around the bush just like the series.The sub-characters were all the same, they were heroes wanting to save Earth from bad aliens and the likes. The comedy incorporated within the show was effective, the drama more effective, the action even more designed artistically. Things happened the way you wanted it to be, the way you expected but when it happened you wanted the other thing to have happened, it should have but it didn't but you were so cool with what really happened. (Going around the bush).What do I say? The cartons were so great The movie? Talents were such a waste, the title didn't live up to its original form, the story and plots were so not cool, the action effects even fancy were not original and short, I felt stew-peed just by watching the movie, teenage-stuff? totally uncool, the geek-turned-to-be-Hero stuff totally too used, almost every aspect of the movie was not patterned to its original source- the cartoons series, everything was confusing (the two Chi-chi scene was not- I already know the orig Chi-chi would be the one kayoed by Goku), Evolution really?- evolved to a mess and crap maybe?, not a good script- there were scenes I wanted to happen but it didn't, I felt like the drama stuff were HAVE-TO's scenes- I felt like the actors do not know what they were doing except for some--- in total- the movie was DISAPPOINTING.I liked Bulma (beautiful and dexterous) but she was so different with what I knew as Bulma in the cartoons, she was much younger. Bushen (funny and warm) was portrayed well. But Goku didn't look like Goku- he was a teenager kid geek stutterer whatever not good looking (as my standards for the character Goku, but the actor was handsome or cute, I have nothing against him); Piccolo was handsome- he was supposed to be only good-looking to Nemics; grampa was good (but the connection between him and Goku failed, the story was so rushed and short); Yamcha- what the heck? (he was supposed to be good-looking and charming with an X-mark on his face). It was so confusing and unappreciating, was this one of them who was only made for M? Even the music was not good; it was irritating (sometimes silence is better than too much noise to make it look like more painful or frightening). Mouths opening without words, three-second or more pauses during conversations but was really not necessary or the follow-up answer should have been uttered faster. The story was, again, rushed they could have made a three-hour movie and I would still like it as long as there are good pauses, good conversations, good Grampa-Goku bonding, good character introduction, less gun-pointing-and-talking-and-not-shooting-until-the-target-goes-away scenes, more fancy places like Mars or Nemic- just make it longer and make it necessary, less mean-girls or at this movie mean-jocks scenes (too overused and senseless and Absolutely irritating), the princess kissing the frog was cool- before but not in Dragonball.The fight scene between Piccolo and Goku was amazingly too not-entertaining and almost ugly it made me appreciate more the cartoons.All in all, Dragonball Cartoons' score is nine, this movie fared well at two for good-looking actors and low-budget, low intellectual story and plot. It was so stew-peed I regretted watching this movie. Sorry."
scallahan7,This Movie Sucked... Really Bad,3/10,22 March 2009,"The beginning looked relatively promising, but i wasn't too impressed. I was thinking that it would just improve as the movie went on, but I was wrong, very wrong.First off, I didn't like the modern setting. Why couldn't they stick to the original show? I honestly think they should just remake this movie. There were no awesome powers or crazy fight scenes. The villains also sucked. The dialog was very poorly written as well.From the start, you have very unlikeable characters. Almost everyone was very poorly cast. I thought Goku and Master Roshi were fine, but Bulma was absolutely terrible. I hated her and really wanted her to die.The ending made me very angry also. I was hoping that there would be some epic fight, but again, I was very disappointed. After this ""fight"" was over, I was left scratching my head in disbelief.Terrible dialog, awfully cast characters, and a pathetic journey and ending should have made Dragonball Evolution a straight to DVD release.And flying Hummers? Common... 3/10"
sarm123,Awful,1/10,24 August 2014,"As a kid I watched the cartoon Dragon Ball. Since it was a long time ago, I do not remember all the details. I only knew that it was a boy Goku has a tail that looks like Schwarzenegger in his best days and is searching for the dragon balls. In the movie Goku is the skinny young man (we have already seen that the movie will be bad, because the choice of lead actor was desperate), which has two problems. The first is that it bullied at school, what else is in love with the girlfriend of a guy who mistreats him. The story we've all seen a hundred times. Further course of action can be assumed. It easily beat the bullies, becomes charmer, and gets the girl. Yet finds out that his grandfather killed Piccolo. Then he tries to destroy Piccolo and save the world. The film is full of clichés, stupid dialogue and bad special effects. If something is supposed to be good in this film these are special effects. If you are a fan of Dragon Ball serial skip this movie, because it will not disappoint you. If you've never watched Dragon Ball skip as you will save 80 minutes. In any case, skip this movie.
                
                    2 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
matt-setiawan,"I didn't expect it to be good, but I didn't expect it to be that bad either.",2/10,10 April 2009,"I knew all along that this movie was vaguely based on the actual story of Dragonball. The reason why I went to go see it was to laugh at it. The feeling I had going in was, ""Oh man! They made a movie out of an anime with flying people who shoots beams and fight really really fast!? I must see it just to laugh at its cheesiness"" yet... It was hard to even laugh at it cause it was just generally bad. There are a few quotes and some visual effects that I found really funny, but they lasted only a few seconds and that is all. It was just so bad that it was hard to make fun of it, or laugh at any of its parts. If anyone wants to watch it, rent it, it is not worth the price of watching it in theaters..... What am I talking about, just don't watch it. Seriously, if someone watches this in the theaters, it's equivalent to giving a homeless person some money and watching him/her go buy alcohol.
                
                    3 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
OrdinaryPerson69,The worst movie I've ever seen,1/10,9 April 2023,"The only good part of this movie is when Goku said ""it's Goking time"" and just absolutely goked Piccolo. Holy cow, I still have massive chills from that. That here, is truly one of the scenes in cinematic history.In all seriousness, the movie's terrible. I do NOT recommend this.This is unfaithful to the excellent source material, the character designs are inaccurate and looked awful. Despite being a 30 million dollar budget film, the costumes and well, the visuals as a whole, look absolutely terrible.And don't get me started on the abilities.Example: AIR BENDING?!?! I'm sorry, is this Dragon Ball or The Last Airbender?!?!With all that said, avoid this movie at ALL COSTS.If you've seen this movie, I am so sorry and I hope you recover from the atrocity you have just witnessed."
atiq761,Worst film of the year,3/10,21 March 2009,"I'm not going to waste anymore time to write a long, full review of this movie after already wasting 90 min. of my valuable time. In one line I can say- this movie sucks. Everything in this movie is bad. The entire cast was wrong, acting was poor and visual effects totally unconvincing. The story was very shallow and failed to leave any impression. At one point, I started laughing by seeing a black man acting as a buddhist monk in a remote mountain. In the end, I left the theatre aghast with myself and admonishing myself for making a such a poor choice. If you guys really want to know what a real bad film is, then you should watch this movie otherwise not.
                
                    15 out of 22 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Twisted_Nocker,Biggest disappointment of he last 10 years.,1/10,11 April 2009,"I have been a Dragon Ball/ Dragon Ball Z fan since I was in the 7th grade, I am 22 now. The idea of a live action dragon ball movie never seemed like it could happen until I saw the last ""Matrix"" movie. The fight between Smith and Neo was the tip of what I would imagine a Dragon Ball movie to be, and I began to hope. I went to the movie without watching a single preview because I didn't want any chance for a spoiler and I went in with the idea that the plot would be changed a bit and they had to change how some of the characters look just because of how they were drawn (goku's hair cant be done easily in real life). That being said... This movie could not have been farther from a Dragon Ball/ Dragon Ball Z plot. The characters were all wrong and some of the most important characters were either left out (Krilin) or changed into a different person (Yamcha). The identity of Goku was totally changed, making it impossible to bring a vast majority of other characters into the storyline in case of a sequel (Lets hope they don't). They took what could have been a great martial arts fantasy with some humor in it and turned it into high school drama mixed with unbelievably bad special effect and next to no fighting. The only thing in this movie that was true to the cartoon was how the dragon balls looked, THEY EVEN CHANGED THE DRAGON! All I can say about this movie is that if you are a fan of the cartoon, stay far far away, you will only become angry. If you haven't seen the cartoon and the idea just seems cool, stay away anyways because the acting and special effects are nothing like they could or should have been. 1/10 without a second thought. With any luck, we can hope that a couple years from now it gets remade like what happened with ""Hulk"" and we can enjoy ourselves."
renojms,"Crap, crap.... and... C-R-A-P",1/10,13 April 2009,"I love Dragonball - it's original series, DBZ, DBGT and all the animated movies which go with it all. One day, I decided that upon impulse, I would buy the first five or six seasons plus the three-disc saga of Goku, the Broly movies, History of Trunks, Bardock, World's Strongest and... I think... one other. Well, I'd never seen a single Dragonball anything before that other than a few drawings and people saying how great it was. My impulse didn't disappoint me. I grew so addicted to them, and now I'm waiting for DBZ season 9. Finished GT with a feeling that I want more Dragonball cartoons to be made - rebirth the series, etc. with the new generation characters. So, my personal history out of the way, hind-sight is 20/20, and I know lots of you out there have heard that phrase before. Well, it's ESPECIALLY true with DBE. Even though you know it's going to suck, you still drive your inner-being to pay the money to go see it. The minute I saw the previews I knew it was going to be horrible. Matter of fact, the minute I heard that a live Dragonball movie was going to be made, I knew it was going to suck. That ain't the half of it.Here's a little comparison: DB: Master Roshi, a perverted old man - funny as hell, lives in a small house called the Kame House on a small tropical island with a sea turtle.DBE: Master Roshi, a semi-perverted middle-aged man - trying to be funny as hell, living in a small tenement on a dreary island which sits over a pit of dirt in the middle of a city. It has no name, he has no sea turtle.DB: Mai - one of Emperor Pilaf's dunce henchpeople(woman), who - though their efforts to stop Goku are made, always fail with funny results. She is accompanied by a Dog-like soldier of equal stupidity named Shu (I believe).DBE: Mai decided to tell Emperor Pilaf (who isn't mentioned in the movie at all) to f*ck off so she could run away with someone who looks like a cross between a Vulcan, a Vampire, and a cucumber. Oh, that would be Piccolo, by the way. There is no dog named Shu (she probably decided to eat him for dinner). Mai is a ruthless, sincere (though always failing) henchwoman for Piccolo. There is no dunce-like properties as there is in the series. She just fails.DB: Ozaru is Goku's Saiyan form while he has his tail. This is brought on by the rays of the full moon. Goku was sent to the earth to destroy it, but when dropped on his head, Goku forgets his initial programming and becomes innocent. Ozaru is a gigantic human-ape with the size larger than King Kong.DBE: Ozaru is a slave of sorts to Piccolo. Forget the Saiyan race, and forget the fact that Goku should be a child with a tail. He has no tail, and the only thing which could have now come from dropping him on his head, is it might make his acting better. Ozaru is not gigantic. He is just... well... stupid.DB: Pilaf, Shu, General Red, Red Ribbon Army, Baba...DBE: None of the above.DB: Krillin, Chiaotzu, Tien, Puoi (spelled right?)DBE: Nope.DB: Bulma - a dorky, too-lady-like, chickensh*t inventor daughter of the capsule corporation, blue hair.DBE: Bulma - Gun-toting bad-ass with no lady-like qualities, too brave for her own good, still an inventor, but no blue hair - just blue streaks.DB: Oolong.DBE: who?DB: Yamcha - desert bandit who crushes on Bulma, yet is too scared to talk to her - or any woman for that matter.DBE: Yamcha - desert bandit who has the hots for Bulma, and is too confident for his own good.Yeah, well, I'll just save any more comparisons, but you get the idea. This movie under another title, nor in any generations to come, will ever be any good. Oh, and the Kamehameha Wave, is properly pronounced (Kah-may-uh-may-uh), not (Kah-may-hah-may-ha) as is done in the movie. The only time the latter pronunciation is used, is when Goku yells it as he executes the attack."
hoteteu_n,abysmal,2/10,30 April 2009,"i don't really know with what to start the comment... first, Son Goku it's not at all the Sayan you know from the anime. if you don't see or heard about Dragon Ball, you will find that Son Goku from the movie (interpreted by Justin Chatwin in a stupid way, i don't want to say more about him, he tries to be a great actor, but he isn't ... sorry about the truth) it's a teenager who will save the world in 1 hour and 20 min. the action it's happening to quickly, the fighting scenes are awful in slow motion, some are good but only few of them, in fact only one : the final battle which ends in a couple of minutes. and if don't know the legend from the world's best anime... well, you will not understand much from this movie. the actors are bad, there is no scene well done, but i found it curiously entertaining. i watch the anime movies of Dragon ball Z, nothing compared with this imbecility... and wait, there will be another Dragon ball, but really we all hope they will make a great sequel. in conclusion, where the f... goes the budget of 100 millions $ ????? !!! try anything done by Uwe Boll, it's 10 times better... the surprise: it's not voted to be THE WORST movie ???"
Harry_Erickson,"Dragonball, No Destiny to the Box Office",2/10,14 March 2009,"Want to watch a heart pounding, well plotted, action filled, well casted film then call up your local Movie Phone & arrange to see Transporter 3, if you want a boring, terribly plotted, badly casted, actionless film then call your local Movie Phone and arrange to Dragonball Evolution.The Story is of Goku (Justin Chatwin) trying to collect the seven dragonballs to wish away the Evil King Piccolo (James Marsters), so with the help of Bulma (Emma Rossum), Gokus love interest Chi Chi (Jamie Chung), Gokus mentor Roshi (Chow Yun-Fat) and Yamcha (Joon Park)The story is terribly written as the original story was to find the 7 dragonballs in one week to stop Piccolo because its the only way to stop him but halfway through the film the balls are stolen and guess what, all along there was an alternative!!!! The collection of the balls seemed to be a waste of times and it seems that wherever a Dragonball was, they just happened to be 5 feet away!!! The casting itself is quite odd as it is a mixture of Japanese and American actors that doesn't work with the fact that it is supposedly meant to be all Japanese. Justin Chatwin was the only good choice as a character, he seemed to bring drama to the character and the film.James Marsters acting is very boring and unbelievable, he looks more like an old potato that's gone green then a scary looking villain and he has a boring voice, Emma Rossums character is fairly well played as it is obvious that she studied for the role however she doesn't look the role and halfway through the film becomes a lot weaker as she starts out a tough character. The Character of Yamcha is very annoying as he isn't a good face or a good actor, the reason he stays with Goku is to get a percentage of Bulmas new invention which really doesn't make sense. Jamie Chung seems to be a good actress and does fairly well in the film however doesn't suit to be Justin Chatwins girlfriend.The action in this film was poorly choreographed, it was 1 minute of trading kicks and punches and then some kind of magic blast, the disappointing fighting is shown at the end of the film when Justin Chatwin kills James Marsters with one little magic blast, it was a disappointing fight as it was built up all film and then only lasted 1 minute.In total the film was a big disappointment to all Dragonball fans around the world, it seems to be just American entertainment trying to westernise a Japanese classic.Most disappointing is the work of Chinese Producer Stephen Chow who has directed many Chinese films that have unlike other Chinese films made it to the attention of the Western world (Must See), Shoalin Soccer & CJ7. A disappointing film but is worth seeing it for the hell of it."
sullivares,Just let the Japanese make the live action Anime,1/10,30 June 2015,"If there's lower than 1 rating i would give it to this flop movie. This movie ruined the Dragonball name. Every details of movie is so F@#$ed up. Hollywood please... please...please... Don't ever try to make movies about anime ever again. We anime lovers don't like changing the stories, from Manga to anime to live action movie. We want to see how will it evolved from paper to real. And not messing the whole story and changed it to your own.Even the costumes of the characters are so messed up. Hollywood just stick messing with Dc and marvel movies.. Don't touch anime ever again. So ill give a 1 vote out of 10. So awful that after seeing it i puke.
                
                    3 out of 3 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
PKKING109,Dragon Ball evolution review,1/10,14 September 2018,"As a fan of the anime I say.... DO NOT WATCH THIS HORRIBLE EXCUSE OF A MOVIE!!!
                
                    4 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
