User_name,Review title,Review Rating,Review date,Review_body
ibrahimkhan-30185,It's ok to not to be ok,4/10,2 March 2021,"What can I say .A ok series.plot was good but they didn't justify to make it pure class .
Many things happens so quickly and the 1st stage was like last stage .with very short time .so many things happening .in middle it's lost that twist and last episode was just . disappointment .but better then nothing to watch.
                
                    5 out of 12 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Eneser66,Target audience: Young people,6/10,1 November 2021,"Half naked Asians in swimsuit, villain with tattoos & anger issues, the cool boss with sunglasses, female side character with obsession to the main character, everything a teenager would look for is included. The acting was okay but the atmosphere and the way the story got told didnt catch my interest and was kinda dry, especially in the last episodes. We also dont get any explanation about unrealistic stuff that happens in the movie, but also the plot twist is... missing? The ending could be a hint for season 2, so we get more about the plot twist in the following season but not sure if i will watch it.
                
                    6 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
onurucler1,WASTE OF TIME. P,3/10,28 December 2022,"First season was really interesting and different. Second season has a VERY WEAK script. So many clichés and so many mistakes. (Firing 1536377373 rounds of bullet but not hitting main characters not even at once and Chishiya sacrificing himself was totally unreasonable and unnecessary) Acting also went way down on second season.Main character is a weak little boy. Everyone tries to save him. Last two episode they decided to make him a hero. He built character in last 23 seconds. (Power up like in animes) Everyone got killed ""fighting"" one of the last ace. Everyone took turns to punch him. Unbelievably stupid. There are ""weapons"" basically everywhere. But they just decided to scream at him to death. Soldier got shot in the head but somehow managed to came back from death and shot the grenade like thingy which is thrown by the weakest main character who cried like a little baby and have no self confidence and courage. Building blown up while the soldier and weak boy was in it and after neighbor wrecking explosion they just casually got up. And people who got shot 3 times and stabbed like 9 times were completely okay. Usagi got knee stabbed around five time but she can walk. Girl who got shot by a machine gun around 10 times to the chest from very close distance was walking and looking for her friend. This was close to Bollywood's action movies.I guess the S02 Episode07 name should be ""Endless lives"""
annierlarsen,How is this rated 7.7??,4/10,15 October 2021,"What a dissapointment. Really bad acting, bad Screenplay, bad storyline, just not that good at all.Some fun moment, and nice visuals, But just a huge dissapointment. At least after Squid Game.
                
                    9 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
a_tuch_f_frst,"Absolutely Brilliant, Loved It",10/10,26 December 2022,"It's such a beautiful series with many unpredictable twists and turns. I was almost put off by the reviews and thank goodness I didn't listen to them! This is one of the best series I've ever watched. Useful tip however: watch it with the original audio and subtitles. The dubbed version is terrible and ruins it.The strongest part of the series are the characters - it reminds me of an anime. They only get more in depth as the series progresses. The games are exciting and engaging, I was on the edge of my seat for some scenes. I'm usually not into psychological thrillers but this one was special. Watch a few episodes and see what you think. Form your own opinion.
                
                    8 out of 13 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
chrisbrooks-19259,Non Stop Crazy Fun,9/10,12 December 2020,"* First, this is not for kids! There is a lot of killing throughout the series and some light sex. *If you combined The Purge and The Game you would have Alice In Boarderland! This show is nonstop crazy fun! Hold on to your seat and prepare to binge!
                
                    6 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
barrymw,A nice surprise,8/10,1 February 2023,"I'm not a fan of of Manga or graphic novels in general so have no opinion of the original source material. I watched this solely because it popped up on my ""things you might like"" recommendations on Netflix.With no expectations I enjoyed it right from the off. The title is a giveaway as to what is going on, or so you would think. This is a much more graphically violent story than Lewis Carroll came up with but the mechanics of the classic story are all the there along with all the main characters, Alice, Hatter, Rabbit, Queen of Hearts etc.The games and the violence are just the framework for the real story here, what it means to live, to have something to live for. Unlikely friendships and alliances are formed as they move to towards the ultimate question, why are we here and what happens if we win?The story races along though both series towards its inevitable conclusion. After all we already know what happens to Alice. Or do we? 10/10 for the final episode, a beautifully written and acted masterful piece of television that puts a twist on your expectations that I really did not see coming. Although in hindsight there were plenty of clues.This precedes Squid Game to which there are certain similarities. However, I found that to be overrated and much of a muchness once you had seen the first two episodes, with an obvious ending. This is much better, you care more about what happens to all the characters and you get an unexpected ending where there should be an obvious one."
jetsdead,Don't believe the hype,3/10,2 January 2023,"Not sure why this has such a high rating. To each their own but this was just not good. Find out for yourself but we finished season 1 just to see how it ended and it was pretty torturous. Season 2 is not going to happen.No, definitely not better than squid game.Just like Momoka said, ""I wanted it all to be over"", I just wanted the season to end. So many gaps. So many questions left unanswered. Such ignorant characters that you wished would just die already. Even in a fantasy story, there has to be some kind of common sense and this had zero. Not even a little.There's no chance squid game season 2 could be worse than this. I need to cleanse my mental palate with ANYTHING! I think I'll watch some Norsemen for just plain stupidity."
jillianmonjure-81389,"Live action adaptation done well, despite flaws.",7/10,24 December 2022,"I will preface this by saying, I have tried to read the manga several times and could not for the life of me get into it. The show on the other hand is an entirely different thing.Let's start, the beginning is done well it introduce Arisu and his character while also giving subtle hints about chota and Karube and their life before the games. Ep 1-3 continue with great exposition like this, unfortunately the show is drawn out wayyyy too much as you go further on. Some of the dialogues and scenes of back stories are simply not necessary, many of the monologues are not gripping enough to seem realistic and can easily be shortened into something much more meaningful. Not to mention, Arisu's guilt literally plagues him all the way into season 2 it's almost way to obvious. If the writers made his guilt repressed and took his shame in a different way I think his character could've been a bit more complex but he is only becomes useful at the end of each game. It's a whole lot of running around and ""what do we do? What's going on?"" Before arisu's brain actually work, the more I write the more I realize how useless arisu is in this show 😭. He has little to no purpose other than being the one who questions everything and somehow manages to figure out how clear games despite all odds. Usagi, however, has a deeper character than him as she develops and transforms after meeting and knowing arisu. Arisu is a foil character for her, she almost seems like the main character.Moving on to after the 3rd ep, 4-8 was way too long and drawn out I wished they wouldn't have even put the beach plot in there. It's completely useless after season 1 and only serves as aguni's character plot and introducing more characters. And of course even the characters introduced there get their back story but not even have make it out so what's even the point? Yes give a villain a back story but even minor villains? The real enemy is the game masters, tell us more about them. I have watched both s1 and s2 and have learned so little about the game masters and what is real and what isn't. At this point I'm back to square 1.Season 1 ended on a decent cliffhanger but s2 didn't really pick it up in a great way. We wanted to learn more about the games and the game masters but none of the kings or queens would say anything about them so what is the point in questioning ANYTHING about them. Arisu literally begs them to give even the smallest hint and the only response is ""you'll see 😃"" like bro what? If their reasoning was oh I'll die if I say anything I'd get that but they literally just wouldn't give a straight answer or even a riddle it was nonsense.What I did like though were the action scenes a lot of the characters looked cool as hell, some of the monologues are decent to listen to, and finally some of the villains are actually gripping with their words. For example if u made it as far as the end of s2, I will say I was hooked in the beginning of Mira's monologue to Arisu unfortunately they lost me at the hospital scene which was too long and dumb as hell.Overall fun show for the weekend but not something top-tier :(. Looking forward to season three."
archangestelle,WOW!,9/10,13 December 2020,"AMAZING SERIES!
Must watch!
Especially if you like anime/manga!
                
                    13 out of 40 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
amgbnz,Did I watch the same show?,3/10,20 October 2021,"I'm not sure that I watched the same show that those who gave 10 stars saw.I'll briefly describe what I saw. 3 'losers' hide in a bathroom stall and get thrown into an alternate version of their world where the only people who survived were those who look good in a bikini. Even though everyone is gone and stores are fully stocked the office girl continues to wear heels and work clothes in life-or-death physical games. Episode 3 was supposed to be heart breaking but we are not invested enough into these characters to care if they die. Just because you laugh and eat ramen together doesn't mean you are a great person. The first 4 episodes were interesting because of the games but then in episode 5 the show becomes a frat party and switches to something completely different. It's high school drama class, literally everyone is the same age, the same height, the same hair, its hard to tell the characters apart. The bad acting gets worse, in comes cult-leader guy, CSI girl, inked swordsman and the return of the violent thug and blond dude who is kinda cool (has anime hair). The Tarantino-loving creators pour on the violence, so much so that its just boring and not effective.The only interesting character is the former wedding gown salesgirl who brings a cell phone to a sword fight, and of course always wearing a bikini. Even rock climbing girl is not interesting although she traps and eats rabbit instead of free food from abandon stores. Which brings me to the main character, Arisu, besides also having anime hair-style he doesn't really fit or carry the series and seems more like a spectator. He is surrounded by idiots to make his look better. But he likes to scream a lot and can take a beating.Games are clever but only solved through random and specific info that only Arisu knows, this means that the audience can only spectate and not play along.The final episodes are drawn out with flashbacks that come too late and don't add to the story.I am reviewing and rating this as a standalone series, if you have to read the book or be into manga to appreciate this series then it failed as a storytelling show. I am not rating the SFX or dubbing, that would bring the rating even lower.I guess this is intended for teens but with all the violence, suicide, sex, rape, torture, sexism and mass shootings I wouldn't recommend it."
samyewangdi,Season 2 is lit!,10/10,25 December 2022,"It has so many suspenses and twists will keep you wanting more! Have been waiting for this show for a year and now it has turned up the heat! Japanese manga are a work of art! Forget squid game this is how the real games should be!! Excellent and specially the action scenes are a work of art!I loved season one but season 2 follows the same way it left and does not disappoint... love the acting the screenplay and directing.. everything falls perfectly for the viewers to engage and enjoy.. the roles fit perfectly and the games are truly enjoyable and would have never expected it to turn out the way it did.. Enjoy!
                
                    8 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
rstySp00n,"Another Battle Royale ripp of, or not?",7/10,15 December 2020,"Very nice but also brutal Sci-Fi serie.
It's like most Japanese shows very violent and sometimes a bit weird, but it never gets dull.Still has a lot of plotholes and not everything is explained but enough to make another season, too bad it has the potential to become repetitive if they milk it out too far.Give it a go next lockdown, you won't be disappointed
                
                    5 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
erhanipekciler,I liked it till beach.,8/10,20 December 2020,"It started very well, I like characters, scenes, games and I really wondered what will happen next but when they arrived to beach, everything started to get worse.. And in last episode, it turned kind of hunger games.. Generally it is ok, watchable and different but it finished with lots of questions..it looks it will be second season and I hope we can get the answers."
walidsabir,"Definetly not a ""good"" show,",7/10,21 July 2021,"It's filled with many ""bad"" little things that just ruin the whole show. The acting can be very very cringe sometimes. The whole series just feeling like a teenage show and not something for grown-ups.At the same time, there is some potential in the story, there is some very good suspens, but that's about it. SO i would not say this is a horrible show, but at the same time, I wouldn't say this is a good or solid show.If you have really nothing on your watch-list, and you pretty much saw the major highly-rated tv shows, then watch this while waiting for another good show or another season of your favorite show.
                
                    9 out of 15 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Chaokage,My Cup Of Tea!!!,10/10,11 January 2021,"Perfection is what it is. Despite the obvious fact that I will be one of those who will die from the first game, I really enjoyed it. Series that focus mainly on intellect as its driver usually come up great and this one was a gem. A must watch for anyone looking for something outside the box.
                
                    4 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
MoistMovies,"Finished it all, best manga adapation so far",9/10,14 December 2020,"It's a bit of a common topic that every manga/anime adaptation into live action fails.. I mean none of them have been great so far... This is the best we've been given. For comparisons sake.. watch the first 5 minuets of the netflix 'deathnote' movie..Go have a shower for about 45 mins, take a lot of xanax to forget you saw those first 5 mins and then watch this series..Watch it in Japanses with subs, I didn't bother with the dub but it really was pulpy awesome scifi. Im a total cynic but I know when to turn my brain off and not pick apart things because the core of what I am watching is great.Normal score a solid 7/10 but giving higher because its a successful manga adaptation that isnt terrible
                
                    8 out of 25 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Gav-7,Surprised,10/10,8 January 2021,"I was very impressed with this series. I wasn't expecting to like it but was gripped by the story. Excellent acting , amazing cinematography and beautiful music.
                
                    4 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
vad19894,I am impressed,9/10,23 December 2020,"The theme is unique. The story is well developed, well explained and not repetitive . For a tv series , that alone is the most important. Aside from that, acting is on point. Music is ok. But the movie effects and how they created a completely humanless setting wowed me. A really good thriller series.
                
                    9 out of 24 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
athanatou1996,We need a season 3,10/10,24 December 2022,"I love this show but I still don't know what's exactly going on. If this show cancels, I will be really disappointed. I believe everything was perfect. The plot, the cast and the cinematography. The games were intense, I had agony in each of them. The cast was likeable. Even the villains had an interest because some were strong and some mysterious. We need a season 3! I love this show but I still don't know what's exactly going on. If this show cancels, I will be really disappointed. I believe everything was perfect. The plot, the cast and the cinematography. The games were intense, I had agony in each of them. The cast was likeable. Even the villains had an interest because some were strong and some mysterious. We need a season 3!
                
                    4 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
milinskis,Season 2 does not let down,10/10,24 December 2022,"This is not squid games and I don't see the point of comparison just to criticize one show at some aspect that it did better than the other. Both shows are phenomenal.Happy to see season 2 turned out to be so great, because in some series with sequel seasons the quality drops, this is not the case here. My favorite games were Jack of hearts and queen of hearts, it was so unexpected.I was happy to see this development of main characters, questions about the virtues, ideals and freedom that they showed. There really aren't that many shows as interesting as this one, I recommend it to everyone.
                
                    7 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
nathancarthy,Started to lose interest at the beach,4/10,10 October 2021,"I was hooked with this then they got to the beach and the witchhunt began, after that it's was pointless back stories for characters that died anyway. It started to drag out over the last few episodes at this point too.And the acting started to become worse with each actor."
Pratyush003,An Electrifying Adventure - 10 Stars!,10/10,6 August 2023,"Alice in Borderland is a heart-pounding and mind-bending TV show that takes you on a thrilling journey into a parallel world of mystery and danger. With its gripping plot, compelling characters, and stunning visuals, this Japanese series is an absolute gem that will keep you hooked from start to finish.From the very first episode, Alice in Borderland pulls you into its enigmatic and deadly game. The storytelling is masterfully crafted, filled with twists and surprises that keep you on the edge of your seat, always yearning for more.The cast delivers standout performances, bringing depth and emotion to their characters. Their struggles and choices resonate with you, making you deeply invested in their fates as they navigate the perilous challenges of the Borderland.Alice in Borderland is not just an action-packed adventure; it delves into profound themes of identity, survival, and the human spirit. It prompts us to ponder our own desires, fears, and what truly matters in life.The series' visual aesthetics are awe-inspiring, creating a mesmerizing and immersive atmosphere that complements the intensity of the storyline. The production values are top-notch, adding to the overall cinematic experience.One of the show's strengths is its ability to keep you guessing. Every step of the characters' journey is filled with suspense and unpredictability, making it a rollercoaster ride of emotions.In conclusion, Alice in Borderland is an electrifying and captivating show that deserves a resounding 10-star rating. With its thrilling plot, exceptional performances, and thought-provoking themes, it stands as a standout Japanese series that will leave you breathless and craving for more. If you're a fan of intense adventures with a touch of mystery and existential contemplation, this is a must-watch that won't disappoint."
DrProfessor,Such creative writing.,9/10,15 December 2020,"I haven't watched many Japanese movies in the last 15 years or so. The commitment to such story arcs I fear may drive off some viewers, but in my opinion they are timed perfectly. The balance between the action and the intrigue doesn't have me reach for my phone to check my email. I look at that as a win since once you've seen enough western television you're more or less likely to feel a familiar rhythm.Now that I've finished this series I can't wait to see the next season.
                
                    5 out of 13 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
captainpat,Goes Downhill Fast.....,5/10,28 May 2023,"The first two episodes of Alice in Borderland were well done and left me wanting more. They were very cleverly crafted, with a unique premise that drew me into the story right away. However, I was very disappointed by the next 14 episodes which seemed to go downhill fast.Instead of building on the strong foundation established in those first two episodes, the show became increasingly repetitive and failed to grow its storyline or characters in any meaningful way. With each passing episode, it felt like the art of clever storytelling disappeared entirely.I found myself wondering why they stretched out this lackluster plot over so many pathetic episodes when it could have been condensed into a much tighter and impactful narrative. It got so bad that I even hurt my finger fast forwarding through most sections during season two.Overall, Alice in Borderland just didn't live up to expectations - especially when compared to other recent hits like Squid Game from Korea which truly pushed boundaries with their creative storytelling approach. Save yourself some time and skip this one altogether!"
Stephan_fr,"Just like westword, season 1 is brilliant, season 2 is a let down.",7/10,17 January 2023,"No surprise, I'm not even mad. TV productions do not know if they will make it to S2, never mind S8, so they have to 'conclude' S1 if they want to give the viewer a meaningful ending, while giving enough a cliffhanger to get renewed.And again, zero surprise here, when you adapt a manga, or a book, you get the quality of the book for your first season, and season 2 onwards has to be 'winged'. This is why most 'brilliant' TV series will be defined by their first season (BSG, Westworld), while failing to impress, or severerely disapointing the viewer in subsequent episodes.Casting becomes more difficult overtime. GoT had books to follow and could afford a 'crimson wedding'. ""Alice in Borderland"" is not so lucky.Essentially, I feel as a mini series it would have peaked at S1e3, which is a masterpiece, and borrows heavily from cult classics such as Bokeh. Not only is it well scripted and clever like Black Mirror, but it's also beautifully shot.S2, on the other hand, breaks the format of the first season and delivers the episode in a syncoped fashion that simply doens't fit the 'dramatic, gut wrenching' mood of the show. In fact, it disarms it totally, and eventually, quite frankly it no longer matters who lives or dies.By S2E4, they could have killed the lead and I probably would still have finished it, out of lazyness and pot commitment.I'll go leave a separate review for S1 E3, which is simply brilliant, but be forewarned: It's probalby best to stick to the first season if you don't want to get a Westworld moment again."
yoshiduyen,Recommend watch!,10/10,12 December 2020,"Don't let the criticism/hate get to you and just Ignore the low ratings and watch and judge for yourself. Personally I enjoyed the series! As a manga reader and anime watcher I definitely think they did a decent job with this series in most aspects. Though it is not exactly the same as the manga in some parts it still manages to keep the thrill of it. Yes this concept of escape room and survival of the fittest is used a lot, But trust me this series was super interesting and kept my family of all ages entertained. Hopefully they don't cancel this and will release a 2nd season! Don't sleep on this masterpiece.
                
                    17 out of 40 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
normipups,Cringefest of death but cool plot,5/10,3 February 2021,"Cool plot but the huge cringe moments constantly thrown at you are sometimes at the edge of throwing you off... Several times ive almost given this up but what kept me watching was the plot that kinda evens out the cringeness. So many clichees and strange dialogues... Can only give 5/10
                
                    9 out of 16 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
willassoni,Starts good but becomes weird and boring,3/10,5 October 2021,"Far too much drama and I'd say bad acting as well.I think you can enjoy if you have no brain at all otherwise is kind of waste of time.
                
                    9 out of 16 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
astronaute-1,Overdramatized piece of crap,2/10,25 December 2022,"Characters are shallow, acting is poor, actors are crying non stop over petty things and for long time, and worst of all, every single piece of action is just not realistic at all. I understand this is fiction, but come on, at least try to make it more relatable. Fighting scenes are too long and unremarkable. Bad guys are slow, clumsy, stupid and without energy. Good guys are the luckiest ever, surfing between the bullets and when injured are able to chill and heal on the streets faster than in a hospital. This would be a nice comedy if characters were not crybabies.As others already pointed out, this tv show is probably for younger, or at least more impressionable, audience.
                
                    13 out of 28 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
nikh88,disgusting,1/10,21 November 2021,"The first and second episode were ok. Then the descent began, in my opinion. Something that offended me completely as a human was that they abused the female body, which at the same time makes me think about the position of women in Japanese society.
                
                    12 out of 21 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
hellandjonny,This is bad...really bad.,1/10,15 October 2021,"I mean...it's Bollywood-bad. It's just horrible all around from plot to screenplay, story and acting. The plot leaps over unplausible hurdles to create a downright stupid, childish story that runs of in evey possible direction. It COULD have been Tron-, Matrix- or Cube-believable, but turns in to complete ludacris. I mean, whoever wrote the outline had to be a drunk, childish hentai-fan that just wanted to portray the ""games"" with as much blood as possible with no concern as to how we got there. The huge problem with that is the whole thing crumbles on itself without clever writing or a plausible twist, even for a sci-fi! Then, in raging panic I presume, they try to put at least some substance in to a flapping story by shoving toothpaste back in the tube and jamming some malpositioned flashbacks in to the end-scenes of the last two episodes, sucking whatever air was left out of the room.To top it all up the manuscript is so flawed, so incredible amateuriatic and thin that a 14 year old comicbook-fan could do a better job under the influence of hormones. Even worse - the dialog and acting is far, FAR below anything I have ever seen professional actors do. It's so extremly over-acted and thin (even for low budget asian standards) it's embarrassing, and quite frankly - boring throughout the whole thing. The only reason I stuck it out for eight episodes of the same ""gung-ho-child-with-a-gun"" BS was to see if they managed to tie something together in the end. Nuuuup. Flying blimps with cards on 'em, sweaty teenagers with fake fear and/or courage on their faces and a plot-twist to drag things out for the money. This is so God awful that the original Battle Royale looks like an Oscar-movie. I've had enough over-acted, screaming, teenage, collage-project for the rest of my life. Let's just hope the same goes for Netflix."
ITrifonov,Logic = none,3/10,28 December 2022,"I love Japanese stuff, but this is so stupid that it is painful to watch. It is the Steven Seagal equivalent of series in terms of logically written or bland characters behaving. The main protagonist is someone who spent all his time on playing video games - yes this is his main character thread and this is why we have to care about him. The rest are interchangably shallow and bring nothing, but you asking - someone was paid for writing this? If Squid Game was good, this has no value or anything that might keep you watching, even fast forwarding it bored the hell out of me. I just gave the 3 stars, because I like listening to Japanese language.
                
                    7 out of 18 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Horror_Flick_Fanatic,Fun ride,7/10,25 December 2020,"It's entertaining with good character development.
                
                    5 out of 16 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
phonem-49652,Dumb,3/10,7 January 2023,It's pure waste of time. You will bite your fingers and pull your hair from irritation. In fact you will understand what irritation means when you watch this.The story will take you in circles. It will make you care for some character or some story and then and every few episodes dump you (you will understand what I mean when you see otherwise if I say more this will become a spoiler). And that's when you will ask yourself why the fish did I watch this!It's pure waste of time. You will bite your fingers and pull your hair from irritation. In fact you will understand what irritation means when you watch this.The story will take you in circles. It will make you care for some character or some story and then and every few episodes dump you (you will understand what I mean when you see otherwise if I say more this will become a spoiler). And that's when you will ask yourself why the fish did I watch this!
dcvodafone,Utterly brilliant,9/10,23 January 2023,"After the initial jumping to conclusions that inevitably happens with post-apocalyptic sci fi I found myself throwing all comparisons to anything else in the bin.I loved every second of this (well I may have fast forwarded a few bits such was my need to discover ""The Truth"") and genuinely loved the ending as it surprisingly left me with no sense of disappointment.If you don't think the King of Clubs is a rock star to rock all ages then you need to wake up and start worshipping! R/suddenlygayThis series is a cleverly emotional rollercoaster to the point that it feels cleverer than any of us could be!Oh hang on suddenly I feel very inadequate..."
frederick-benny,Television show that believes it's an anime,6/10,10 October 2021,"A little bit childish with over the top bad acting, and a wafer-thin plot.Seems like an anime turned into motion picture without any attempt to make the characters or setting more realistic. It might have worked in the anime format but in this form, it just comes across as unnecessarily dramatic, corny and a bit annoying. Won't be keeping my eyes peeled for Season 2, but perhaps I'm not the target audience.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
CubNutButter,Incredible work of art,9/10,13 June 2021,"I was so shocked to see another review on here stating that the show got progressively worse as it went on ""like most other Japanese TV shows"", and I'll agree that this is quite often the case with series of this type, but honestly in this case I could not disagree more.This show is an absolute masterclass in modern Japanese storytelling and it's maintained right through to the final episode. I watched it in the original Japanese with English subtitles but paid close attention to the references to characters from the famous Alice in Wonderland stories.There is unfortunately some cases of poorrepresentation of female characters, in that many are fully able, combat-trained survival types that are somehow suddenly and inexplicably incapable of fighting off weak, petite boys trying to subdue them... but other elements of the show give hope that representation and inclusion in Japanese films may be changing for the better.That aside, every episode is a thrill ride of its own, full of hidden messages and unique shots of a deserted, lifeless Tokyo that's practically impossible to imagine. I am desperately awaiting a second season and will welcome it with open arms."
ThereelscoopwithKK,Unpredictable and Entertaining (Season 2 Updated),9/10,6 December 2022,"Season 1: This show certainly keeps you on your toes. It's bold and takes risks. Sometimes it's hard to say whether they paid off or not. For example, killing off all of Arisu's close friends so early in the season after spending quite a bit of time building up their characters definitely had to be a tough decision. The first episodes alongside his friends were very good and then the show almost reinvents itself midway through the season with the introduction of the beach. This isn't to say that the loss of his friends didn't play a significant role still , it certainly did, but it completely changed the dynamic.Arisu and Usagi have a good chemistry throughout and their budding romance is quite believable .I'm not sure the lengthy ending after the beach was burned down was necessary. It sets up season 2 , but takes a long time in doing so all to simply say there will be more games.One thing that's certain is the show has no issue killing off anyone at any point so it is sure to remain interesting.While I really enjoyed this season , it didn't seem to pull me in as much as Squid Game did.Season 2: I loved this season. It took all of the good parts from the first season and elevated them even higher. Sure there are still some slow parts but you really care for the characters more and more over time. Some of the games are so simple and yet so brilliant.Some of the dialogue is absolutely brilliant. The only issue is that I wanted more of Chishiya. In some ways this character is so strong that it overpowers Arisu. The prison cell game is as good as any game in Squid Game, Hunger Games, and season 1.The conclusion is also really well done. I thought it was about to let me down, but came through huge at the end.Hard to say if there will be a season 3, I would guess not, but I will greatly miss this show, taken altogether it was simply awesome."
schanzaysohail,"Great Acting, Well-written plot",8/10,19 October 2021,"This show had a great start, every episode made me want more. Every game had me thinking and routing for the charcters, the complexity and the easiness of each game really kept me going. The character writing was great until the beach arc where things got a little rough... I'm ot necessarily saying that the beach arc was made but it couldve been more clean and smooth and overall done better. They kept forgetting certain points that were to remebered from previous epsiodes which was quite annoying. The charcter writing for this arc was great, somthing new each episode. They lift at us on an almost cliff-hanger here, which really made us want more but to my own suprise there will be no season two for almsot an year or so if i'm correct. The acting and sets were great, very fitting and well-made. 8/10 would recommend to anyine who wants something short to binge which will distract them for a while.
                
                    4 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
poinla37,great,9/10,8 February 2021,"This series is rather true to the original manga, but at the same time, the characters look realistic (sometimes when they try to stick with the original material, you get some ""colorful"" characters that are not very realistic).
I really hope they make a 2nd season (probably no 3rd though, seing how they wrapped up things in season 1, they won't have enough for a 3rd, except if they have some fillers (origin stories and parallel stories) like in the manga).
All in all, good acting, great scenery, great filming, CGI are decent."
saltarismenos,Not bad and not a master piece.,5/10,8 May 2022,"I can't say that it is boring in any case. The first half was very interesting, after a certain point far fetched. Perhaps if it was planned for one season instead of two it could be much better. Not a master piece but not trashy either. I watched it pleasantly, but i am afraid what the second season will be.
                
                    5 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
melretsa,I don't get the hype at all,1/10,23 March 2021,"The theme is okay but there have been way better movies using it ( see as the god's will ) . The plot holes are constant and in one extent that the series are a whole mess . The death games are boring , the characters shallow and stiff and the cinematography plain . There are 0 likeable characters I swear , their back stories make no sense + the series drastically changes in the 3 episode and it's still bad . Aw and the worst thing is definitely the pace ITS SO SLOW nothing literally happens for like the whole episode . This could be like 5 minutes episodes , still trash but not such a big waste of time
                
                    18 out of 32 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
The_Swedish_Reviewer,"Fantastic hi-tech movie, poor acting",6/10,5 January 2023,"S1 was pretty good. The build up was good but when more actors were added it shows how bad Japanese actors and directors are. Maybe it's a cultural thing but afaik, the whole ensemble needs acting lessons. Especially the beach part, many characters totally over the top. Also, the female actors are young, hot and always dressed in sexy clothes while the male actors are more average in age and appearance. Hello #metoo!The strength of the series lies in fantastic scenes of an abandoned Tokyo that really impressed me. I have never seen such nice post-apocalyptic cities ever on the big screen. But film technology cannot save overacting. I watched the show with Swedish subs and I don't know if it was a bad translation or a bad script, but the lines were so wooden and stiff it was laughable.S2 is not as good. In fact, many of the games are too drawn out and quite boring. The ending was an attempt to be unique but failed because it was so confusing.All in all a fun action show in dire need of better actors and a professional director."
chicaboww,Started ok but....,5/10,15 October 2021,"It started great.. but the last episodes were just disappointing. The main girl character went from being so smart in the beginning turning to an useless character in the end.I don't understand the idea of creating a place call ""the beach"", and why in the last episodes we have to waste so much time digging into these killers' past? Seriously, didnt make any sense and didnt contribute to the story.The connections between two bosses of the Beach are not developed clearly. And the reasons for killing at the Beach episodes are just ridiculous. Half of the time you will have to hear the past stories of the killers, while the two main characters - one is running around the hotel doing nothing special. The other is tied up most of the time and just cried about his friends death from like 3 eps ago.Many people may say the games in this movie are better than in Squid games. It's just harder, not better. The way Squid game builds their characters are just amazing, turning even boring and easy kids game into a creepy survival situation."
