User_name,Review title,Review Rating,Review date,Review_body
kambomateo,Not Cringe Manga Movie,10/10,5 December 2018,"It is a fantastic Manga movie. Finally a Manga done right in a live action movie. The build up of the characters is slow as there are more movies to come. We still have a lot to see. The CGI was nice. And the plot is well EPIC. One of the few Manga movies done right. It is a Must see for every fan out there. Keep the good work going
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
jon_hsieh,Amateur?,2/10,17 September 2018,"I rate movies based on direction, acting and overall production quality. Ive never watched bleach which i thought would be great coming in open minded. I saw a bunch of 10/10. Makes me question imdb users, their age and reputation.If you want a cheaply made film equivalent to a C rated back burner... this is for you. Absolutely horrible. Amateur direction, horrible DoP . Acting is whatd you expect from a japanese anime film...over the top or just bad acting in general which is also the directors fault. Production was probably limited to their budget. But it is 2018 and FX's are getting cheaper.
                
                    13 out of 39 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
chapsdanger,Best anime live adaptation.,8/10,21 September 2018,"I admit I watched this movie with some skepticism because live action adaptations of anime tend to either change the entire plot to a point that the movie is awful, don't change the plot enough so the movie is just ridiculous and paced awfully, or just make up stuff completely but give it the anime's title. Also Netflix doesn't seem to have a great track record with live action anime adaptations *cough* Death Note *cough*, This movie however, was the best adaptation I have seen. It followed the source material well and didn't do anything completely outrageous to the main characters. Everything from the acting, the cinematography, fight sequences, and the music were very reminiscent to the anime. I was really impressed and really hope that a sequel is made. If you are a Bleach fan, this movie is definitely for you and absolutely worth a watch.
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
ralucayr,Better than other anime-based live action flicks,8/10,23 September 2018,"Do ignore the negative reviews. Some people are just impossible to please. Some expected a cosplay runway show or something. Others expected the live action to cover at least an entire arc and a ton of background story--which, if they'd bothered to use their common sense, would've realized that it's just too much for a Netflix feature-length film.Now. I gave it an 8, because, like another reviewer observed, the Japanese have finally tapped into that grey area between manga/anime over-the-top everything, and gritty action movie.I found the story well tied in, from beginning to end. Maybe a little too much time spent on the training montage, and frankly I found Renji and Byakuya's characters to be more of the garden variety psychopaths than high class shinigami, but hey! Hence the 8.I was pleased with the translation from manga to live action. They knew what to keep and what to throw out. I would like to see them tackle more arcs in future feature-length films, though. They work as semi-independent pieces, too, like this one, in case Netflix orders a 2nd but ditches the 3rd, for example. This first one had a decent full circle.If you're expecting this to be 100% loyal to the manga, then go read the bloody manga or drool over the anime. Stop asking studios to be so unoriginal as to simply copy something that's already been made. In core and structure, in world building and characters, in overall tone and nuance, the movie is, in fact, a great tribute to the manga. And it's quite faithful to a healthy chunk of the first arc. I appreciated that.I, for one, as a Bleach fan since the first anime episodes came out (and total Shihouin Yoruichi groupie), loved this. I'm all for it. Just don't expect an Oscar contender or the action/CGI magnitude of The Avengers. Stay. Realistic. And. Enjoy. The. Film.It's well above the average. Thanks, Netflix, for not screwing it up like you did Death Note."
iamkamile,Better than I expected!,8/10,12 October 2018,"You know you're going to be disappointed when you watch an action fantasy manga turned into live action movie, it can be the cast, the story, or the cgi, well you know it. But that's not the case with this one, the casts are surprisingly good, especially Ichigo, Byakuya, and also Renji. I am only a little disappointed not to see any Bankais except for Renji's (I don't know if that's his Bankai or not), but overall a fun movie to watch! A sequel please! would love to see more Erina Mano~
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
nandanchoudhury,This gave me flashbacks,10/10,22 September 2018,"Any animated feature would be difficult to translate to real people, even more so while converting a long running series to a time limited movie. And that is exactly why this movie blew my mind. Character casting was really good to the point that it gave me flashbacks at points. The story stuck together, character portrayal for most of the roles was really good and the training wasn't half-assed, even some important conversations from the original anime were retained. This made me re-watch the anime again. Really hope it gets a sequel. Worth it!
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
resumejoshc,Great movie Don't read the reviews,9/10,23 September 2018,"If you are a bleach fan and have watched the animes, Don't ready these reviews just watch the damn movie,
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
leonstevemoses,First anime adaptation done right,9/10,25 September 2018,"First of all, I have never seen the anime. But you get a feeling they did everything just right. CGI was not the best, but still very impressive, probaly a budget thing. Watch if you love anime. I loved it!
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
crows-are-bros,Pretty Good,9/10,25 September 2018,"Go in with the right mindset and you'll find an enjoyable action movie. Effects and action scenes are done really well. The actor for Renji stood out - not in a good way. But other than that it was a fun watch.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
adityokukuh,Good Anime Adaptation,8/10,30 September 2018,"It's a well made although it's not perfect, but I really enjoyed it. Looking forward to watch the sequel (hopefully they did).
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
extremed5,New era,10/10,26 May 2019,"The adaptation is good but thank you Netflix for give us this and we need more anime to come out thank you to be the pioneers and lunch this new era on anime
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
danishalishimajiri,Insult to the original,1/10,16 September 2018,"Bleach anime and manga were epic though it fell hard over the years and then got cancelled. Have to say that i was very excited that live action was being made and couldn't wait to watch it, now i regret watching it. Characters are nothing like the original, story and concept changed as well which makes this live action feel like it is a rip off of the original.. This was truly an insult to the original anime series and manga, as a fan of Bleach series this was very hard to watch and wouldn't recommend any bleach fan to watch.
                
                    20 out of 58 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
charman32,pretty good adaptation that shares some of the spirit of the original.,10/10,17 September 2018,"The effects the characters and the story , share big spirit with that of its original material
                
                    6 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
bullburke,Wow. Really good.,10/10,17 September 2018,"This is the first live action anime remake that is legitimately good. It's not just good by Japanese standards. It's good by ANY standard. The graphics and special effects look like they were done in Hollywood. The acting is genuinely good. The fight scenes are great. Hallows look perfect. They are forced to change the story some to turn it into a cinematic universe, but that's a good thing. The anime is great, but if you tried to put in all that detail then the movies would be unwatchable exposition. The movie just gets into the good stuff. So good.
                
                    6 out of 12 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
stuartviant,Just simply amazing.,10/10,29 September 2018,"I have watched Bleach since i was a teenager some time ago. This anime changed my life, it honestly did. The love, power and strength used throughout taught me life morals and has made me who i am today. And this film is such an accurate representation of the anime and i was hooked throughout! It is a must watch for Bleach fans. All i can say is please please please make another film with the soul society arc and more! Just imagine seeing hollow ichigo in these films!
                
                    6 out of 10 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
gio_vvanni,Japanese aestethic at its finest,8/10,26 August 2019,"The movie follows the story of the manga and it does it in a Japanese aesthetic way.
It's also hard to explain, but watching this movie will let you know what I mean.
Many things are exaggerated but in a specific way, not casual. These ""exaggerations of the reality"" are way more mild than the exaggerations in the manga. Nonetheless they are powerful, unrealistic in their way, totally Japanese and -I must say- they're awesome.
The hairstyle, the way people act and react are totally unrealistic, for example, but really funny, really Japanese, really well-made and, for what I recall, also pretty faithful to the original story.It's a good adaptation of the manga, not a brainless adaptation, not too different from the original. I loved it, in its simplicity-after all it's always a manga based movie with no great pretense.If you read the manga, if you're curious about Japanese stuff, if you want to watch a kind-of sci-fi movie or if you're just looking for the next film I highly recommend you this one: you'll be pleased and not disappointed."
laffytiffy01,Best live action ever,10/10,15 September 2018,"I love Bleach the anime was awesome and this live action knocked it straight out of the ball park I want to know what happens next the creator of Bleach did a awesome job this live action beats all the other live action films Bleach is so far the best live action movie ever
                
                    15 out of 30 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
muchysio,i really enjoyed it,10/10,24 September 2018,"As a fan of bleach from way back i was super happy of the portrayal of the characters and they're interactions. good focus on key figures, great fightig sequences (most of the time); i recommend it wholeheartidly
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
joejasso-70-399261,Unsuccessful Adaptation,5/10,8 July 2019,"At times high quality cosplay on high definition video, other times low quality cosplay on mid-level definition video. It does a good job of failing in all the ways an American adaptation would have while still being Japanese. No character development, montages in place of plot, and a rushed storyline. Equally disappointing for fans of the anime/manga and the above average moviegoer.
                
                    2 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
deepakduttpro,This is anime perfect,10/10,16 September 2018,"They tried to keep it original but changed female characters hair color and looks but who care when they stick to the original story line. very well.it is very well created story.i want more of it.i really want to see the soul society arc in this live action and rejni's character adaptation was bang on.
                
                    6 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
taft3438,Great movie,10/10,22 October 2018,"It was amazing how they kept as close to the anime as possible. All the actors matched their anime counterparts perfectly.
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
premmanas,I love Bleach,7/10,22 September 2018,"This version is better than I thought and CG quite good. I'm a big fan of Bleach Anime. So, I can't wait for the next chapter.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
ericschofhauser,Live action Anime done (mostly) right,8/10,2 December 2018,"The film is some of the best live action anime I have seen. It strikes a good balance between being true to the anime/manga while still being it's own thing. Of course it will never be as good as the anime when it tries to condense an entire season into a 2 hour movie. But this one succeeds on many levels, great actor choices and great acting from them. The fight scenes have great choreography and energy with some of that anime magic sprinkled on it. All in all it felt like Bleach and I really hope they make a sequel! This film gives me hope that other future live actions can be just as good. For once, netflix didn't mess this one up. When you let the Japanese make the live action version it turns out properly good and entertaining.
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
jon-free,I have watched all my favourite animes be butchered as live action adaptions ... UNITL NOW!,10/10,4 December 2018,"An absolute pleasure to watch this live action adaption of bleach.After Dragonball Evolution, Avatar the Last Airbender, Death Note, Full Metal Alchamist I thought this would be doomed ... how wrong I was.This adaption has stayed as true to the original anime as possible especially considering its budget. If you are a true fan of Bleach you will love this movie.
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
koolrooni,More parts !!!,9/10,23 November 2018,"Please get next part 2. Refresh old good memories..... Still a lot to show. Make more parts.
                
                    3 out of 4 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
theidolgirl-885-428700,One of the best live action anime adaptations and deserves a sequel.,9/10,29 September 2018,"The casting was overall phenomenal, and the plot and visuals were very faithful. I have only two gripes, both of which can be fixed in the DVD release and in the sequel (PLEASE LET THERE BE ONE)My first significant gripe is that Grand Fisher's girl form wasn't explained as a lure, but rather it's true former life. That doesn't make sense that a little girl would have committed enough crimes to be a Hollow, it made more sense that she too was a lure, and a scheming, male predator was the true soul of the Hollow. Some editing of Rukia's explanation lines and some added evil dialogue from Grand Fisher can easily fix this. My second gripe has to do with Rukia's conclusion, which again can be fixed simply, later in the sequel. Upon Rukia's trial, they discover that not all of Rukia's powers are returned (due to the Hogyoku still in her gigai body) under which premise Aizen uses the Central 46 to seal her in the tower and plan her execution. Ichigo is meanwhile attacked by another Hollow, and lacking the strength to defend his family like he did before, as well as refusing to let go of Rukia's memory and wanting to know how she's doing, he visits Urahara's Shop. Urahara is seen talking to a cat, who tells him that Rukia's execution is proceding.Orihime and Chad will be given their origins in the sequel, too.With these particular fixes, this movie can really stand well."
bernardsia,Require better casting and more budget,4/10,16 September 2018,"Trying not to give away spoilers
1) really poor cast of actors, hardly anyone internalize the individual character issues. the Quincy dude was the worst, followed by rukia. best actor went to the dad. 
2) pretty low budget. couldn't do the season 1 arc on the bait gone wrong. too many monsters mean too much CGI. lets just say it wimped out. overall effect timing was seriously off, especially the main scene where ichigo got his powers
3) so instead of that major fight sequence between hollow, quincy and ichigo the director replaced it with a bunch of scenes not related to the anime. zzz... 
4) seems like the director did it as a one off. may as well, coz it could have been better.
                
                    13 out of 38 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
paulclaassen,"Entertaining, if you're into this genre...",5/10,2 April 2020,"'Bleach' reminds me a lot of the South Korean film, 'Woochi', which I absolutely love. 'Bleach' is a well made film, with some really good visuals. The wire effects during some of the stunt work is a bit too obvious, though.The film blends action, adventure, fantasy, humor and even romance to create a multi-genre film. This is a fun, not too complicated film that I can't really fault. (I'm just curious: Ichigo has two very young sisters, yet his mother died when he himself was very young. The sisters refer to his mother as their mother, and there's never mention of another woman in his Dad's life. This is never explained.
                
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
jozyangel,Great Manga/Anime Adaption for All Moviegoers,10/10,30 September 2018,"One of the best live action anime/manga adaptations that I have seen. Story keeps the core elements of the first arc and promises improved future adaptions. It's perfect for moviegoers that are not familiar with the mange/anime or would not want to watch 300+ anime episodes.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Vartiainen,"A few promising notes, but overall falls flat",4/10,4 October 2018,"Bleach, based on the hugely popular manga series by Tite Kubo, is the tale of a mortal high school student named Ichigo Kurosaki, who has the peculiar talent of being able to see ghosts. But one night he meets a shinigami, a death god, named Rukia Kuchiki, who reveals that there's far more to the world of the dead than he has ever believed possible.I like a few things about this film. First of all the character of Ichigo (Sota Fukushi) feels very similar to how he is portrayed in the manga. Especially in the early story arcs. Rukia (Hana Sugisaki) is also pretty close. At least character-wise, because her looks are almost impossible to pull off with a Japanese actress. Furthermore, some of the action scenes are not bad and the CGI is very nicely utilized.Unfortunately the story, even though it has been condensed a lot, still feels rushed in most scenes. Some of the characters, like Renji (Taichi Saotome) and Byakuya (Miyavi), are also insultingly one-note and don't feel like their manga counterparts at all. Or rather, they feel like they felt before we got to know them at all, which is a huge wasted opportunity. Quite honestly the film would have worked better had they dropped Byakuya completely, but he's a fan favourite, so what can you do.And yes, the whole film, like almost all of the manga live-action adaptations, is nothing but fan pandering, but there's a good way to do it and a bad way to do it. I get that the makers of these films want to include as much of the good stuff from the mangas as they can into their films, but quite honestly it would work better if they just took the basic premise and streamlined it into an actual working film. No unneeded characters, no cute little side scenes that take up precious screen time. Only what is needed to tell a good story.Admittedly, Bleach is one of the best manga live-action adaptations I've seen so far. It works at least half of the time, which is rarer than you might think. If you're a diehard Bleach fan, you'll probably get something out of this film. If you've never heard of the franchise, there are vastly superior films out there."
Leofwine_draca,Endless lavish action spectacular,5/10,16 September 2018,"BLEACH is another live action anime following on from the Netflix release of FULLMETAL ALCHEMIST. This one's a little better than that one, featuring endless lavish action scenes and plenty of CGI spectacle to bring the comic book antics to life. I should admit that I'm no anime fan so watching this was a new experience for me. The characters are slick and bland, good or weird-looking, which stops the viewer properly engaging in the story somewhat, but the action direction is typically frenetic and the giant CGI beasties are good fun to watch. This is very much along the lines of the 'young adult' genre popular in Hollywood, but generally more thrilling and well made than those films."
nicofey,"It's not perfect, but still good and enjoyable",8/10,25 September 2018,"The Plot : really good, even if someone doesn't read the manga, I believe they still can understand it. The story is slightly different from the original manga, but as for me, it's still enjoyable and I still can tolerate that based on ""Bleach-logic"" or whatever it's called. The Acting : pretty good, I like how they delivered Byakuya's character into live action, his ""aura"" is just like... Byakuya's. And if they're gonna make the 2nd movie, I think they did a good job on developing the side characters (Sado, Inoue and especially Uryu)The Music : so-so, not so good but also not so bad. The Costume : They did an excellent job on this one. They keep it as much as it is as the original.The Set : Just everything like I imagined before I watched the movie, Kurosaki's house, the town, the school, etc. However, the last fight's setting is not exactly like how I imagined, but I guess this one is just a matter of personal preference.
Overall : Recommended (8/10), it's a good live action movie, and I hope they're gonna make the sequel."
nick-schuster,Really enjoyed it,9/10,18 September 2018,"This film stands out as one of the better live action adaptations of anime/manga series out there. I'd recommend watching it.
                
                    6 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
carlitafab,Suprised,10/10,25 September 2018,"Pleasantly suprised.This is a great adaptation that left me wanting more. I need more now! The characters are super great. I'm actually really sad that it wasn't longer. Hopefully they do a part deux.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
shellzx,Everything you'd expect,10/10,20 September 2018,"It's exactly as you'd expect out of this move. Characters preformed amazing job in addition the story itself is right on the track compared to the Anime version. 
Wish tite kubo would resume Bleach Anime. 
Good job with the movie. I enjoyed every second of it.
                
                    5 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
shnzrns,Here's hoping for a part two!,10/10,23 September 2018,"I havent read any reviews for this movie because I didn't want it to influence my own opinion as a viewer coming from the anime series. I did watch the trailers and they had me super excited for this show. After waiting very impatiently for my chance to watch it, I finally managed to get away from everything just to sit down by myself and watch the entire movie. I wont spoil anything, but I LOVED it! I loved the actors. I know it's almost impossible to cram an entire season into one movie but I didnt feel dissapointed in how they managed it. It was well done. The actors did a great job bringing the characters to life without losing their personalities. My only complaint is I would have added a little more time to it. But maybe thats just because I want to see more of chad and the other character and how they evolve ichigo's character more on screen. I sincerely hope they make a sequel."
vismay235,Good.,4/10,20 September 2018,"Great effort ro bring anime onto live action, the characters are not upto mark in looks and sometimes also feels less comic as comparison to anime.
Background music are not good at all, should have kept as per anime.
                
                    2 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
donnaleemariegrant,"So fun, so good!!",10/10,30 September 2018,"One of the best live actions I've seen, really enjoyed all the silly and serious parts.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
cecetya,Wow,8/10,22 September 2018,"I cant move on from ubroken movie everytime see byakuya, its look like watch samurai x, unbroken and crows zero join together.not the best movie, but entertaining to watch on holiday. in middle of movie feels boring. the ending is just like watch another ultraman movie. sorry.
                
                    3 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
owerseer,"Nice attempt, but no cigar.",4/10,18 September 2018,"Ok, so to be honest, this is not that bad, compared to other LA movies (FMA an the like). But that just means that the bar is so low that this can be considered average.The acting is ok, half the time, and the other half is not good. I think the main char is ok, I like the choice of the actor, but many others were quite unrecognizable (like Byakuya, Sado and Rukia). They missed many chances to do cameos, like for Yoruichi (just show us a black cat at Urahara's shop, everyone will get it). Special effects are, well.... fine, but the show is not about that.
It seemed to me that they found everything that made the anime great and removed that. They rushed the story and ruined the flow, characters seemingly do and say stuff that they say in the source material but it is incoherent and not explained in this movie. 
This would have been a much better TV show than a movie. If you don't know the source material you have no idea what is happening and the character motivations are non existent. This seems like a Live Action Clip show or a recap episode, and not a movie.
The characters are mostly different from the anime. In the anime Rukia is dignified (the Kuchiki household has tough her), but Ichigo manages to draw out her real self, but here she acts like a kid, with no chemistry between her and Ichigo.
Renji is supposed to be conflicted and complicated, but in the movie he wears an eye mask and acts like a delinquent who doesn't give a ****. and so in.
All in all, its not that bad, but its not good- If they make a second movie I hope they make it better."
m_winship,Bleach your 15 yr old brain!,8/10,8 July 2020,"I really have a thing for Japanese Manga Adult Horror! Ichagu is about to save the day, every day, against untold horrors and bad guys. The Japanese RnR is above par, whilst his robin hood bleached hair and young man good looks, turns the eye of every damsel in distress. Enjoy and check out the other foreign films on Netflix. Their igneous creativity is as refreshing as a long tall cold one! Pax, Murf
                
                    1 out of 2 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
sakakidash,Good movie which feels like an expensive pilot episode,7/10,30 September 2018,"Being a great fan of the manga i looked forward to this movie which gives you exactly what you expect and more untill the very end. That is where anyone will realize the story is ""to be continued."" And left at a stark end. The last minutes of the movie is a desperate attempt to cut ot a story short which no one will believe even if they read the manga or not. The acting is superb. The character portrayal is epic. You feel involved and engulfed in the world of Bleach and you are left traped there.
                
                    5 out of 8 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
symbianerfullbringer,WE NEED SEQUELS FOR THIS MOVIE.,10/10,16 September 2018,"This movie is pretty damn good. Seriously, this is one of the best live action ever.
                
                    7 out of 11 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
jobansonu9,Its amazing,9/10,15 September 2018,"Every thing about it is just beautiful, all the characters did amazing acting
                
                    7 out of 14 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
meshalapple-59637,My opinion in this film.,10/10,15 September 2018,"I waited a long time to see the new anime Bleach movie, but I waited in vain. I never thought that this movie we all loved was transformed from fictional characters to real characters, but our passion for this film remains in our hearts.
Thanks to all the actors in this film.
                
                    7 out of 17 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
rahmatullohakbar,Another Great Live Action after Rurouni Kenshin,10/10,15 September 2018,"First time i see the trailer, it isn't attract me a lot. i think the cast of byakuya and renji wouldn't be suitable but i relief i was wrong...cast, story, and plot better than i expected...the flow of storyline almost similiar with anime vers. rly great job...i will waiting for the next great eps, good luck.
                
                    14 out of 28 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
daviddorovski,"Well, Netflix we want compensation!",5/10,7 November 2018,"Well if you never saw The anime you won't understand what is going on there, but if you are a Bleach fan, this movie will make you angry!The story line is awful! And they cut off alot from the story line, alot of charcters are missing, the shinigami and the Captain uniform looks like a cheap cosplay!The actors are not matching their profiles, and what about the acting???
What the happening with Renji's and Biakuya's faces??? It looks like they came from FagSociety, they over acting with strange face expressions...The music are preaty good, i loved it! But i wish there were more heavy guitars with different tracks.The graphic effects are awesome!!!! Realy liked the holos!Note for Netflix:
Please make Bleach with the Original story line, make it as series, make evrey episode something like 40 minutes, with a real shinigami uniform and better actors, and don't delete charcters like Kun and Mizuiro, and don't skip the funny parts!
Please Netflix make Bleach Great again!"
alexr-46075,Surprising and way better then expected,9/10,27 January 2019,"I was expecting a crappy movie coming from any anime series up to now, but I instead really enjoyed watching this movie. Of course, it's not a copy/paste from the anime, but it's quite close to it, the original jokes are there, I believe in the acting of the casting. It really made me smile and laugh, like a dozen times if not more, as it was like just like what I remembered of the serie... I watched the anime like in 2005, so it was way back in my memory, but that this the job of kicking me back in those years.Really, I you know Bleach, you got to watch it and you won't be desappointed. If you're new to Bleach, give it a try, still a well-made movie.
                
                    1 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
mizserbalazs,Best adaptation,10/10,17 September 2018,"Honestly I have not seen the trailers... i was too afraid to watch them... When I started to watch the film, I had big concerns... lets face it, we all know why...
Then the movie ended and I was like: OMG THIS WAS F AMAZING!!!
Best live action movie, I dont know the director, but HUGH THANKS! This was one of my faviourite anime and you also did a great job! :)
HOPE THERE IS A SEQUEL!
                
                    6 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
Koma-Mo,Surprisingly not as bad as other adaptations.,4/10,26 August 2019,"This is really one of the rare cases where that Japan actually made an adaptation that relatively paid respect to the source material and followed the actual arc that it was adapting. I'm not saying it's perfect, but this film actually did do a decent job. The plot was able to go in full circle and able to show growth between the main leads and none of the scenes felt that it came out of nowhere, avoiding some sort of confusion. Now that being said, this film does follow a certain trend that I've been seeing recently in Japanese cinema, which is hiring actors who are not good, having subpar special effects and not bringing any sort of interesting cinematography. This director does have some experience with other manga adaptations, but I felt that his directing was a little weak as there were camera angles and ways he positioned his camera that I thought didn't work as well as he intended.Regarding the cast, everyone was mostly okay at best and they only sounded like as if they were remembering their lines during the exposition scenes. The only time that you get a sense of emotion from the characters are only when they are surprised, trying to be funny and getting angry. Other than that, their delivery is mostly deadpan. This mostly goes for Sugisaki Hana and Miyavi who were the weakest links of the whole film. Also, the pace was a bit off during the first act where only 30 minutes have passed when it felt that an hour has passed. It does get better and actually becomes more interesting, but I have to admit that I was a little bored for a bit.What these films tend to do is to capture certain elements well while leaving out other things, such as how they made Fukushi Sota's hair orange and have him look mostly similar to the main character of the manga. The Hollows that do appear look pretty cool and I liked some of the action scenes, especially with the montage. The fights are pretty similar to the ""Ruroni Kenshin"" trilogy as the characters are doing these wild movements, but it was somewhat enjoyable. What they did leave out is personality because other than the major character, the rest were either following some generic tropes or had one role with no sort of development or interesting characteristic to them. You have the overly serious character who is very uninteresting, the girl who does nothing but to just look at the hero and the bland villains that either cackle or have a blank look on their face. I know what some of these characters will end up doing and the director didn't do a good job of having me invested in them as none of them were interesting enough for me to see what they will do next. Also, since I read the manga, I knew what was going on, but the film didn't provide enough information for the audience to know what was going on and explained blazed through some important details by using boring exposition. There is a scene during the climax where the villain does something, it might come out of left field for some of the viewers who are not familiar with this series and it may confuse them.Fans may not fully appreciate this, but this is overall an okay action movie. Even with some clunky editing during the action scenes, repetitive jokes and having bland side characters with some mediocre acting, it won't be as much of a waste of time as something like ""Death Note"" or with other terrible adaptations."
mrmrsgalvez,awesome!!,10/10,31 March 2019,"If your a bleach fan like me then you will enjoy this movie.. hoping that theyll going to keep making a new one cuz this it did not disappoint me at all.. from starting to ending no complain for me.. watch this!!!
                
                    1 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
investorman,The Accuracy and Detail,10/10,20 September 2018,"Wow, I was actually quite impressed. The accuracy for transitioning from the original anime into live human actors was well done and impressive in many ways. If you have seen the original Anime series of Bleach, it was pretty much as close to possible from drawing out the anime into live action real life action. Since there are tons of episodes of Bleach, the movie combines it all down to basically the first season of the Rukia saga and it ended pretty well to say the least on the timeframe they were able to fit within a 1 hour and 45 minute movie. Well done! and thank you for the live action scenes!
                
                    2 out of 5 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
lordmichaelrahl,Well-done adaptation of the first arc,9/10,16 September 2018,"As a fanatic of the anime, I was very worried about this movie.However, even if some elements pan out differently story-wise than in the anime, which is to be expected, and some scenes are a touch over the top, the movie succeeds in a generally faithful and exciting adaptation.The fights are pretty good and the CGI is godly compared to other live-action anime adaptations. All in all, I think this movie deserves a sequel.
                
                    3 out of 9 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
rsucci,Loved it,10/10,8 October 2018,"Although tweeked a bit still was far from disappointed with netflixs bleach. I love the anime and am hopingbthis is going to be 1 of many.
                
                    4 out of 6 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
reveniomjalagatlll,It's not so good,1/10,9 January 2021,"Bad acting way to fast but it still has good cgi but there is no character development
                
                    1 out of 1 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
lydias_soul,Great Adaption,9/10,15 September 2018,"As a fan I found that this movie was done in the best spirit it could be. It is hard to go from an animation to live action. They did a lot of the action live even if there are some decent CG attempts of the Hollows, which are done amazingly, I was really worried they'd look like trash and was so surprised to find an awesome version instead. 
I was only disappointed that they didn't go more into the other characters stories and that they did change the appearance of some of the characters. Not of fan of the older, not blonde and not hip Kisuke. He was pretty bland and that was a bummer to see. I hope they make another movie showcasing the soul society, but it'd have to be much longer or broken up into a couple pieces."
