User_name,Review title,Review Rating,Review date,Review_body
badcgishark,Loved it,9/10,22 November 2021,"I loved the anime series 20 years ago and I love this series now. There is nothing this show could do to make the anime nerd die-hards like it. Give it a go, it's a fun show.
                
                    27 out of 50 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
backup-50362,"2 stars for John Cho is the best I can do, mate",1/10,16 December 2021,"John Cho is crushing it as always, fitting even a difficult role like this, but whoever they cast to play Faye sucks. Hard. Next-level suckage, Captain Marvel-levels of terrible, lackluster acting and ground zero charisma.And oh when you combine terrible acting with a terrible IRL personality you get yourself a treasure - pure distilled cringe. The casting people should've been re-casted themselves for that goof.
                
                    65 out of 144 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
wolfghostninja,Really really good.,8/10,28 November 2021,"I never saw the anime, so I am not carrying all that baggage - I am however carrying some baggage - principally the fact that Netflix consistently under delivers and has been doing so for a couple of years now. Having said that, Cowboy Bebop is a welcome, refreshing, but all too rare quality turn from the studio.Quirky, well cast, excellent locations and sets, great world building, and a jazzy noirish score. I loved every minute.Highlights include Mustafa Shakir (Jet Black), who has great screen presence, Daniella Pineda (Faye Valentine) for her IDGAF attitude, and Alex Hassell (Vicious) who seems born to play psychopathic villains.Fingers crossed for a season 2, definitely underrated here. Watch.
                
                    22 out of 41 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
zorro12,I Don't Like Anime,10/10,21 November 2021,"A western, action, sci-fi conglomeration that I truly enjoyed. I know anime purists aren't as big of fans as I am, but this bridges a gap I just couldn't get through previously. I don't like anime. Great filmmaking.
                
                    37 out of 70 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
djacob-85210,This isn't a 1:1 copy of the anime. And that's okay!!,7/10,19 November 2021,"From the few episodes I've watched. It's done a great job at adapting the story to live action. Yes it's a little campy but im actually enjoying it. Just try to keep an open mind and remember that it's not trying to be a carbon copy of the original. It wants to be its own story. And from what I've seen so far, I'm definitely interested to see what they do with the rest of the season!
                
                    29 out of 50 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
xaocam-77480,Fun all round,10/10,23 November 2021,"Wow, was I surprised, love this series. CGI is great, awesome jazz sets the mood, acting is definitely Cowboy Bebop, lots of wit and humour along with the expected violence.
                
                    32 out of 61 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
smith-miq,Great so far!&!,7/10,20 November 2021,"Great story and the scenery is beautiful.I was a huge fan of firefly reminds me of this show..
cast is fantastic they do a great job of keeping it close to the animated series.
                
                    17 out of 29 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
degrees-33365,True to the source,9/10,22 November 2021,"Straight up loved it.Great to see a tv adaptation with actors staying true to the original. I utterly enjoyed it. Sure, the fighting scenes were pretty bad but everything else came into place.
                
                    26 out of 51 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
ladymidath,Space Cowboys,10/10,25 November 2021,"I was really on the fence about how to rate the live action Cowboy Bebop. I love the original anime and the manga and I usually hate American remakes, like Deathnote. So why the high score? Because I could see how much love went into making the live action series. First of all, they brought back Yoko Kanno for the musical score. She also scored the anime as well. Second of all, the casting of Mustafa Shakir as Jet Black. His was perfect casting. I also don't mind John Cho as Spike Spiegel. I know there are a lot of people that didn't like Daniella Pineda as Faye Valentine because the character was originally from Singapore and the actress is Hispanic, but for me that is not a huge problem as she does a pretty good job. Also I know that many people hated the way that Alex Hassell played Vicious. Again that is something that I am torn on. I like Alex Hassell, but I don't think he brought enough menace to the role of the cold blooded killer and sociopath that Vicious is. Also, why bring in the sub plot of one of the elders being Vicious' father? That seemed a little odd. Ein the dog was fine and most of the other casting was good as well. The music of course was perfect and the action scenes were plentiful and fun.Now for the nitpicks and problems that I had. First of all, why give Jet a daughter? The closest thing he had to a daughter was Ed. Also, why recast Whitney Haggis Matsumoto as a woman, then soften the anger and betrayal that Faye felt against him for saddling her with a huge amount of debt? Pierrot Le Fou was afraid of cats, not dogs, otherwise the actor was great in the role.Gren was horribly damaged by cruel experiments and now he is changed to being non binary.But the biggest change was to Julia, played by Elena Satine \. Except for her long flowing blond hair, she was virtually unrecognizable. She ends up becoming a cold blooded dragon, taking over from Vicious. That was the one change I really hated as in the series, Julia was a sympathetic character who was on the run from Vicious. This is one change that I can't fathom.There are a lot more smaller changes as well, but minor so I won't list them all here. Now normally these changes would piss me off as Cowboy Bebop is a classic, but I do understand that to adapt something from anime to live action, or to a foreign audience, some changes have to be made.Despite all this, I still found myself enjoying the show. The actors all have good chemistry and do a great job of bringing the characters tto life. Now another big complaint against the show, is that it's too action based and misses the nuances of the characters and their struggles and individual journeys. The humour and banter are still there though. Now, for Ed. Where was Edward ""Radical Ed"" Wong Hau Pepelu Tivruski IV? Well, she didn't turn up until the very end, but there were mentions of her throughout the series. I think this was to ensure a second season. I know the reviews have been mixed, mostly negative, but I found things to enjoy in this series."
jochemunlimited,It grows,8/10,28 November 2021,"I never seen the anime, I only watched a view parts on Youtube to compare. I think it is looking and feeling the same, but that is just a first glance.So from episode I watched a few episodes and I was thinking: is it every episode like this? Just fight like a married couple, doing stupid jokes, nothing is serious etc. No real story. Everything just ends bad. I also did not like the scenery much, it is just Earth with some Jazz/noir sauce on. The technology part is subtle. Like they use normal weapons a lot, but they also have sci-fi looking weapons. First I had the game Borderlands in my mind, but I stopped with that comparison later on.But suddenly I did not pay attention to it anymore, I got used to it that a scene is just at some bar or at a street. You do not see much of the planet itself. But I like the style, it still has some cartoonish and it looks normal, but there is something off the whole time. So I like it. I think the balance is created by bringing in Faye. Spike and Jet are not bickering so much anymore, they focus it now on Faye I think. There is also more story/background, so that is nice.I like the acting of all people. Everybody has it's own style and they are not doing weird things you do not expect. I know John only from his role in 'off centre' so I had not so much expectation, but I have some cathing up to do I see! I think he fits perfectly in the series.So I am busy with episode 9 now, and I am liking it. Yes it is weird, it is different, but it is also not very original storywise and there are some cliches, but if you do the rest perfect, then it is no problem at all. So for me it is just a very fun series to look, I do not take it very serious, they also don't. And like I said, a lot of things they do perfect and I like the characters."
christeasdale-26776,Stop thinking about the anime series!,8/10,24 November 2021,"Ffs you can't win these days. If you do something the same, people kick off. If you change things, people kick off. If you're going to watch a series or movie based on anime, books, previous films and TV shows etc, best thing to do is to not think of the source while watching.If all you're gonna do is compare and complain that it's just the same or that it's too different. Then why even bother watching.And yeah it is rather corny. However, I've a feeling it's supposed to be. I think you'd have to be a complete and utter moron to think otherwise. The cheesy goofball style kinda reminds me of Scott pilgrim. Which I loved. I would recommend this to anyone with a sense of humour, who also has the mental capacity to separate this version from the original.
                
                    14 out of 23 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
ChungMo,It's Cowboy Bebop and not - unfortunately,6/10,30 December 2021,"Already cancelled - mixed feelings about it.The biggest worry going in to watching this live action adaptation was if it was going to be the most expensive cosplay video ever made. It is and isn't at the same time. The main problem from my point of view is that the creators of this production either didn't understand one of the main components of the original anime or actively chose to ignore it. It's the music, not just the sound of the music but that the entire anime was composed like music. Granted that it's easier to do this with animation than live action, but it seems to me that the highly talented team behind this didn't get it. One you remove the music and make it largely an afterthought, you've removed the Bebop.They also had a few problems with the casting and their approach. While the two leads for Jet Black and Faye Valentine got their characters down and added their own twists which is great, the actors playing Spike and Vicious seemed frequently lost and unsure of who they were playing. Neither really got their characters solid although John Cho seemed to get more comfortable as the series progressed. Vicious never went past a Harry Potter villain in looks or behavior.The decision to open the series with a well-filmed but nihilistic Zack Snyder influenced action scene probably put people off. To have Spike just gunning people down right off so casually was a big, big mistake. The anime never made this mistake. Probably the big audience drop off can be attributed to things like this, the lead not fitting into the part (I'll blame the directors and a probably tight production schedule first before the actor himself) and too many things happening that made sense to people who watched the anime but not to new viewers.After watching the anime again, my initial disdain for this live action interpretation wore off and I have come to appreciate some of their new additions to the story which I thought were actually taken from the anime. They are that integrated into the Cowboy Bebop universe. The one I still don't care for is the introduction of daddy issues for Vicious, can we please stop this overly repeated theme in superhero, fantasy and sci-fi productions?The reordering of the anime's story arc to now revolve around Vicious and the complete non-inclusion of Radical Ed can be argued. My feeling is that it took away the needed humor which balanced out the anime. But it does close out the storyline instead of leaving everything hanging with the cancellation, so there's that.Am I sad a second season isn't in the offering now? Yes, I actually am interested in how they would have continued it (also dreading where it could have been taken) but in the end I have the original anime in a BluRay set to watch and that's fine for me."
Tactrix,Not the right vibe..,6/10,19 November 2021,"They took a beautifully written and acted Anime and turned it into a horribly written and tacky live action series. And you know what the sad part is, it's not like they tried to do a different show, they tried to remake the same show in a live action format but for some incomprehensible reason didn't use the original lines which were perfect.Here are some things that just don't work. First the casting, this is an opinion but Spike and Faye should have been cast as Sung Kang, and Olivia Munn and Vicious should have been cast as Benedict Cumberbatch. They have a much better likeness and the right demeanor for those particular roles.Second thing the original show worked because the feel was that it was a drama/tragedy with occasional quirky moments. The live action series on the other hand seems like a bad tacky comedy with occasional drama involved.Third and I can't stress this enough, they did everything wrong when it came to the execution of the actual pivotal scenes. For example, in the first episode in the bar scene in the anime you have the woman ordering a bloody mary, the reason for this is specifically so that the bartender can claim he's out of tomato juice which is code for redeye, however in the live action series they cut that entire part out and replaced it with a bunch of irrelevant gibberish none of which adds to the story or establishes atmosphere.And while we're on subject of atmosphere why do all the henchmen look like they're trying to act as if they were a gang from Grease? They look so obviously fake and act so poorly that I almost laughed, it's like they picked up every reject from theater troops and put them in this live action disaster."
blackmamba99971,It's just like the series,10/10,20 November 2021,"This is a fantastic live action series based on the original anime. John Cho - Spike Spiegle (AKA) fearless who was part of an underground crime mafia group known as the syndicate. The action is fantastic, music is top notch, as well as the deep underlying stories of each character, which blends so well to the fast pace environments under protective shields that protect ordinary citizens from the vacuum of space.Daniella Pineda who plays Valentine is as perky, ruthless, kick ass, and downright visceral when it comes to getting what she wants. Not to mention of becoming one of the most bad ass bounty hunters in the known galaxy or solar system. On top of that, there is also the captain of Bebop, Jet black played by Mustafa Shakir. Together, all three make the bebop famous as well as nostalgic for the devoted fans out there who keep this franchise alive and well.For years I was wondering on when this classic series was going to go live action. And finally it came true. It's fast paced, with great fights, humor, gore in a few episodes, and highly charged for all of the extra bonus features such as locations, technology, as well as the razor ship flown by Spike. If any series has impressed me the most, it has to be Cowboy Bebop.With that said, I've also learned that a few studios are beginning talks on whether or not one of the most famous animation movies will go to live action soon. Warner brothers in the past has brought us Titan, Bleach, Gintama and a few others to mention a few. The animation to go live action will be none other than -- AKIRA.Ghost in the shell was a disaster mostly because the producers had their hands in the project and that most if not all of the characters were non-Japanese. What also made the film a flop was the fact that the main title sequence had none of the original soundtrack which was provided in the original movie by award winning composer Kenji Kawai.Cowboy bebop however did its name proud of keeping to the original musical scope that the series was well known for. It set the pace for action, mystery, drama, or any emotional impact that was needed to keep the audiences riveted. I highly recommend this series to any and all fans of Cowboy bebop. You will not be disappointed in this galactic tale set against the backdrop of the universe."
ercfunk-445-950046,Has flaws but overall pretty good,8/10,23 November 2021,"I'd saw they did an incredible job of transforming anime to live action. The tones, the scenes, it feels very close to the source anime. I think the cast mostly did well in their perspective roles. Eventhough they race swapped Jet I think he did great job capturing the character.Faye on the other hand I thought was a miss. The costume is what so many focus on and really it wasn't *that* far off. I'd change the color (to the OG yellow) and then leave the rest. The actress on the other hand did not capture the character. She just didn't seem like Faye at all really.Lastly, needs more E1n. More corgis always makes things better.
                
                    25 out of 49 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
holtrowley,Not Better then the Anime But they did pretty good.,8/10,21 November 2021,"It felt very close to the OG anime. Yes there are changes so if you are looking for an exact mirror copy of the anime you prob won't be happy. I actually kinda liked they changed it a bit. As a huge fan of the anime it was nice to see a bit of change so I don't see every thing coming. It's similar enough that you know what's going on but just different enough people I notice. I love the music as it stick to the anime!! The intro!! So good!!! Classic!If you are watching this and never the anime
Just know it's based on an anime and they tried to keep a lot of the fun things like the music etc. The only reason I give it an 8 is at point I thought the fighting felt to rehearsed it looks like dancing. That is just sometimes. Mainly the first fight scene. Also the CG can be a bit questionable but it's good and I still Enjoyed it.
                
                    22 out of 39 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
grlym-46849,Corny but good,6/10,21 November 2021,"So I know this show is sourced from anime. So I imagine the critiques on a semi American version will be through the roof.However, I know nothing out it but that people want to compare it to firefly...which I see almost no similarity.To me this show is a mix of Jackie Chan, sin city and Space Sweepers. Extremely corny and B rated. But somehow I feel compelled to keep watching because if the dearth of this type of genre."
stevebondi,"Cheesy, film-noir space western series :-(",5/10,24 November 2021,"Despite nice visuals and fun stylistic fights with a cool jazzy undertone, the writing, a bit of the acting, and the sci-fi plot are all cheesy and corny :-(NOT WORTH THE WATCH! :-(
                
                    91 out of 220 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
adaptor,"Not the anime, but not bad",7/10,19 November 2021,"As a sci-fi western, it was okay. As Cowboy Bebop, it leaves much to be desired. It could have been worse but it could absolutely have been better.Faye and Jet are great, Spike... he's a tough character to cast, I'm sure, but I truly think they could have done better. John Cho is too slow and uncomfortable-looking in the action sequences to be believable. Generally, Jet is Jet, Faye makes the character her own, but Spike is a different character.The overall tone of the show isn't bad and it has some of the feel of anime, some of the feel of Firefly, and some of the feel of (Adam West) Batman, with a dash of Tarantino and Twin Peaks thrown in. Overall, the cinematography and scenes are really well done.I'm happy that this got made, and I'm happy that I watched it. However, I think they missed a huge opportunity to make something great instead of something just good. I hope there's a season 2, though."
PlumBallz,Anime snobs,9/10,20 November 2021,"I was sceptical going in. Watched the death note remake and that was poor. But I loved this. Its a funny sci fi adventure. Too many people are knocking it because they're hung up on the anime. Take it as it is. It's fun.
                
                    25 out of 46 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
andersondavidthomas,I'm really conflicted,6/10,19 November 2021,"As a show I wish I would have watched this with no prior nostalgic love of the anime, I would have enjoyed this show much more. I understand that this show is an adaptation that the creators wanted to show us but after episode 6 it just felt uncomfortable. The story felt ever so slightly wrong with the changes made. I don't like a lot of the changes but I think we can count this as something that is not a live action remake that failed. As a show in itself it is good, it's just very weighted down by the idea of being based off one of the greatest animes made. I think the show could benefited from a few more episodes of adventures to create more depth with the new ideas and then to deeper out relationships with the main and side characters.I say watch it if you want to watch an interesting show. But always go for the anime first in this case.
                
                    36 out of 70 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
sacdalysimon,Don't care if it was an Anime series before hand,9/10,21 November 2021,"I hate Anime, lots of critic and reviewers are comparing this to the Anime series, so straight away your on a loser, those are saying its bad, its this and it is that, well good for them don't enjoy leave us mortals to watch this .The best Sci Fi iv seen in 20 years iv not seen the animated version or want to I'm 50 cant stand anything anime so fast and has no logic to any action , where as this is a breath of fresh air or a breath of stale air as the world is corrupt and death is just an episode away, good characters plot and execution reminds me of 80's sci-fi dirty gritty, im a fan and will watch all and every episode and rate it excellent .
                
                    22 out of 39 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
just_funme,"more like 7, but 1 point for effort",8/10,19 November 2021,"I'm not a crazy fanboy of Cowboy Bebop, never got the fuss about it. It was a nice anime and I rewatched it recently, but I've watched better shows than it.So, from someone who thinks the anime was ok, not the untouchable masterpiece diehards think it is, all I can say is the live adaptation was decent. It screws up from time to time with some important details, they modified the stories when they didn't need to, they left out characters probably for their introduction in a second season...BUT. It's still a nice homage to the original and if you pay close attention you'll get some nice scene recreations, like the shadows when Spike fights Pierrot. Small details here and there which take you back and give you an idea of how much love they put into the live adaptation.They recreated the world as close as possible to the anime and I for one am satisfied with it. CGI wise, I've seen some cave trolls complaining, but I doubt they themselves could draw a simple straight line, it's by no means bad, especially for a tv series. The acting was ok, characters on point for the most part, dialogue ....well, not much better than the anime ( again, I've watched it and the lines in the anime are not so earth shatteringly amazing either ). I think that, since they can create their own stories from this point onwards, a second season will give them the chance to bring us closer to the characters, give them a broader background and improve the connection between them.It's not a step-by-step recreation of the original and I see how that might anger some people, I for one expected a continuation to be honest, but it's seriously not as bad as the crazy people make it out to be. If you never seen the anime, it's also a good standalone sci-fi show, so if you like that genre, you should watch it.But would I watch a second season ? Yep, since I always wanted more Cowboy Bebop, so this should satisfy that. Does it deserve a second season ? Yep, since I feel that they showed love to the original material and think they would do a good job moving forward.In conclusion, it's a good show. Watch it."
TheOneThatYouWanted,Just a cow,4/10,9 March 2022,"I can see why this is so hated. The three lead actors are great, but everything else is below average or just plain bad. Bad dialogue, filler like stories but worst of all it is boring most of the time. The original anime is great but far from perfect. This seems like it has they budget but comes off as cheap. This series is forgettable at best.
                
                    14 out of 27 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
dschlatter,Something fresh,8/10,30 November 2021,"Sometimes you watch something and it just works for you. You like it with all its faults. Bebop reminds me a little of Firefly. Not the visuals, but some quirks, like how in a sci-fi movie they still use bullets of clunky ""phones"".I just wish, the hardcore fan base could get over their love for the original. Stop trashing this show. Don't be mad, because you've watched this show against your better judgement. That's on you. Me, I adore Back to the Future. If there is ever going to be a re-boot, I'll know what to do: Avoid it like the plague. It could never live up to my expectations. So why don't you do the same?
                
                    16 out of 30 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
eclarkdog,Are you entertained?,9/10,24 November 2021,"I've heard of the ""Cowboy Bepop"" anime but never seen it, so this is all new to me. The show seems to be getting very mixed reviews from both critics and viewers.My usual numero uno criteria in gauging the merit of a show is whether I'm entertained. CB seems to be getting knocked for all the same reasons a movie or show gets knocked over the source material. Granted, for me this is all a clean slate, but I can't understand how anyone could not be entertained by this show. I've seen 7 episodes so far and I'd rate it ""binge-worthy"". It's funny, action-packed, extremely violent, great characters - both main and side, and with a touch of drama to boot. Plus, the jazz score is excellent. Oh, and really cute, and smart, pup.I especially like how the show mixes the futuristic with retro stuff. I assume the source was similar in this regard. One minute you are in space or some futuristic setting, and the next your on the streets of New Tijuana or in some neo-noir nightmare. CB is a wonderful genre mish-mish.I've been entertained, have you?Edited 12/17/21: The show is now canceled and I think all these anime CB fans really shot themselves in the foot for all their whining, complaining, and rating dumping. Now we have no more of this great show and universe. Really disappointing."
alaningle7,Why would you,6/10,23 November 2021,"I am not an anime purist but you were always going to fail in trying to remake a live action of this iconic series. In some areas its ok but overall i had far more connection with the drawings then this cast. It is not terrible and i may have enjoyed it more if i had never watched the anime.
                
                    58 out of 138 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
jamesvass-62316,"Fun, fast, and entertaining.",8/10,26 November 2021,"I went in fresh, I don't know anything about the comic or cartoon or anything like that. The reviews are average, but I loved the old Firefly/Serenity shows so I was attracted to the western meets sci-fi thing. Ok, that acting is a little OTT, but I'm told by my young nephew that this is what the cartoon characters are like. The stories are layered and each episode unfolds a bigger story and explores the characters a little at a time. And the effects and costumes are are weird mix of Art Deco, old world noire, 70's camp, and science fiction. It is just a fun show to watch!
                
                    15 out of 28 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
berg-74532,Surprised the rating on here was so high.,8/10,1 January 2022,"I had no confidence they could pull this off shocked when the did but completely unsurprised it was canceled. People, critics pro and wannabe bash the crap out of things just to make up for disappointments in their own lives and Netflix is usually the the center of this nonsense and I'm guessing with time the average score on here will come down with crowd joiners. Women not front and center as pieces of meat three non white leads including a Muslim means all boxes are checked which made me think this was a lock for 5 seasons it also kept me away for a year as I believed that would be the focal point of the show. The show blew past my expectations the ethnicities were not jammed down your throat and the acting was far better than anyone could have anticipated the stories were well thought out the dialogue was as cheezy as it should be while no cheese was wasted. 10 episodes a bunch of morons looking for nits to pick later and another quality shows goes the way of Firefly, not that this was as good but once that loose comparison is made nothing more needs to be said.
                
                    11 out of 20 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
zommbie-91766,Good action show,10/10,23 November 2021,"I enjoyed watching cowboy Bebop, a solid action show with a good plot. The cast was great all the characters were likable in my opinion. I hope they make a second season..
                
                    23 out of 44 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
germangior-1,One episode in,9/10,21 November 2021,"Don't trust the bad reviews by the cry baby fan boys. Great CGI, music is amazing. Cast is awesome and funny as hell. Treat it like a different show and stop comparing it to the anime.
                
                    16 out of 27 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
uniquename76-690-984242,What if there was no anime,8/10,20 November 2021,"People would be pooping themselves. 10/10 so stylish. 15/10 amazing concepts. Half the problem is the brats and wannabe anime fans voting this show down because it's not animated instead of measuring the show by it's merits.Don't even give me the ""wanted to love this but 2/10"". I LOVE Bebop. I've bought physical copies 4 times. Seen the series 10 times. What is the original anime missing? Can there be more Spike and Jet and Faye and Ein?I don't want the exact anime AGAIN. That already exists. Live action would be a new medium. What can you give me? Off the bat Netflix flexes Dolby Vision and Atmos and spares no expense on the CGI and FX. Which is excellent since hand drawn animes usually don't give you that. The casting choices are excellent. Keeping the spirit of the characters alive.Are the episodes identical? No. And thank you for that. I do not need to see frame by frame remakes of animes. Not do I need Ang Lee Uber arthouse filming.I need fun.I need action.I need goddamn jazz.This series delivers all three and it looks GREAT. I do not get the haters other than they are blindly and stubbornly sticking to the SAME cartoon format for our beloved show and shunning anything else. A very narrow view. As I will eat up any and all Cowboy Bebop you can give me.On its own it's a FUN series. Enjoyable. Are there flaws? Yes. Viscious? Omgah horrendous choice. The worst and most glaring choice of all. Still. Cho and everyone else brings flair and love to the show and I can feel it. Have you noticed the people who have never seen the anime keep giving the show high marks? Even pro critics who never seen CB the anime? Because it's a fun show.I have no interest in idolizing the original and putting it on an untouchable shrine. What for? I love it. I still do. It's been out 20+ years let's do something else.Bottom line I love this and I hope they do Samurai Champloo too. Which is IMHO even better than CB."
HardLight,How this is at nearly 7 is beyond me,1/10,25 November 2021,"Well...not at all beyond me because we all know why it's at 6.7 (currently Nov 21) and its got everything to do with that 86% that's on another movie at another review site that that has been there and static since 2019 that totally 100% represents the feelings and emotions of the users and not something else at all.... *cough*Anyway.Let's get to this trainwreck shall we?From the moment go with this version the fans should've realised what it was, I mean it's Netflix, the last time they tried adapting an anime they got Emo Elliot Roger and his magic notebook.But let's be serious here, they tried to at least present the story in a semi-canonical fashion. Ed is either an hallucination or just pops up right at the end for some reason, but the very ""basic"" plot of the series is there.And all of it is bad.The expressive nature of the Anime is turned into pure cringe, the comedy is done in an absolutely horrendous way with a lack of tonal consistency with the original source material and the acting is - at best - subpar.Add to that the needless drama from ""someone"" on the crew, the seeming lack of care for the story, the frankly arrogant nature of the writers to change key plot elements of characters so that they won't get named as something for including violent governmental overreach with certain people.And honestly a weak prop department (when con goers put more effort into their foam weapons and cardboard bodymods to make things look like they're real, you're scraping a barrel bottom from the other end of the barrel)Then it's not a shock that this is seen by (almost) all people as being the terrible thing it is.Lucky for us though, Netflix has cast the One Piece Crew so we can hope that the bright, colourful, highly action orientated fun world of Oda-Sensei's world is translated well...right?I mean it's not like they could do something like make it entirely wrongfooted, turn the ONE WORLD GOVERNMENT into an allegory for some political end they don't like or something, no! They'd not do that while making the man who needs to hold a sword in his mouth while fighting next to a man made of rubber while another fights with feet and a guy with a long nose who fires from a slingshot and a redhead (not gonna be) who fights with a staff....
look like its trash or anything right?Right?!RIGHT! TELL ME THEY ARENT GOING TO MAKE ANOTHER TRAINWRECK?!"
the_malbogia,"Its not the anime, but thats not a bad thing.",9/10,21 November 2021,"I feel like whenever you make an adaption of something you fall into this super weird space of people wanting it to be something it literally cant be. Whether it be turning a book into a live action, a comic into a cartoon, a video game into a cg movie, you're going to find a big portion of people saying ""its not the same as the original"", and thats not a bad thing to me. Take the original work and do something else with it.I definitely went into this with high hopes, and for me, it did not disappoint. I honestly feel like if I had never seen the original anime, i would have stll fallen in love with this. It captures that whole 'space western' the original anime captured.I enjoyed the visual aesthetics are spot on for a jazzy kickback western. The soundtrack is relaxing smooth jazzy like.I honestly dont understand the complaints on casting. They honestly all feel made for this, especially jet. Honestly never seen the actor before, but he kills Jet. John Cho as spike works. He feels a lil too old for the role, but he doesnt feel wrong. It just feels like he shoulda been given the role 5~10 years ago. The story feels the same as the anime just made live action, so if you didnt like the story before, its not significantly different. The thing I feel was a bit off was the choreography. Its the difference between having an actor do their own stunts and a professional stunt man doing the action. It just feels semi flat. NOT SAYING IT DOESNT WORK, but you can definitely feel the pulled punches, and the dumbing down of choreography so the actors can do it.All that said, no its not the anime. Its a live action adaptation. Fingers crossed they at least finish out the season."
giuliano-iannotta,"Not an anime/manga fan, completely unbiased",9/10,19 November 2021,"Well, my title says it all; haven't read the mangas or seen the anime or whatever (because I'm generally not a fan of the genre) but I thought the trailer looked nice. So I watched three episodes and I'm in love, great actors, unique camera technique and cut, good soundtrack, interesting setting and story. Honestly, this show is one of the best underdogs for me this year! To all the fans out there who are unhappy with that adaptation: I understand you and I see you, but in my honest opinion you should give the showrunners some credit and let them express their freedom with the source material. Try to watch the show from outside your fan goggles and maybe that'll help you.
                
                    23 out of 40 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
adotsey-30471,A really great time,10/10,23 November 2021,"Look at this as more of a love letter than a direct adaptation and you will enjoy it. Let it stand on its own. The effects and production design alone are incredible. Give it a chance!
                
                    20 out of 37 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
michaelslong,Good,9/10,19 November 2021,"As someone who is only familiar with the original, we rather enjoyed the first 3 episodes. Doesn't take itself too serious, likeable characters, decent enough story. Good times.
                
                    52 out of 91 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
davevanzundert,I like it!,9/10,20 November 2021,"I liked the anime when I watched it back in the day, enjoyed it from my teenager eyes. I am glad they didn't take the anime to serious and just made a fun live action show out of it. Is it the anime? Nope. Is it Cowboy Bebop? Yes! The music, the special effects, the humor, all spot on! So just watch and enjoy!
                
                    16 out of 25 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
limpfan106,Solid,8/10,21 November 2021,"I liked it. Some parts were boring, some parts were really good.My main critique: they made the characters more friendly toward each other which makes sense if this show is going to continue, and I actually really liked that change but the end is really faithful to the original and basically undoes all that friendship building. I don't see why they needed to change the formula just to have the end be just as depressing.Still, a solid show and if they make a season 2 it will be great to see the plot go in a new direction. Just please don't make it all about Julia. She is by far the most boring character in the show. No personality at all, just a pretty face and men fight to the end for her based on that.
                
                    12 out of 21 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
muthergamer,Awesome Bebop campy fun!!!,9/10,20 November 2021,"If you want cannon Cowboy BeBop watch the anime series for the 1000th time. This Live action series on Netflix CAPTURED the spirit of Cowboy BeBop 100% No it doesn't follow the anime EXACTLY because if they did that it would be friggin' boring and pointless. YES it IS Cowboy. Netflix nailed Bebop's campy bluesy- jazzy sci-fi futuristic FUN! And the STORY is the icing on the cake. I really hope Netflix picks it up for future seasons! Great Job! Kudos Netflix for this refreshing re-telling of an awesome beloved story!
                
                    14 out of 23 found this helpful.
                        
                            Was this review helpful?  Sign in to vote.
                        
                        
                    Permalink"
